,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,LATITUDE,LONGITUDE
744,2024-05-30,Single Family Residential,428 N Peyton St,Alexandria,VA,22314.0,1250000.0,3.0,2.5,PARKER GRAY HISTORIC DISTRICT,2007.0,3400.0,1910.0,0.0,38.81039,-77.0547499
745,2024-03-21,Townhouse,1418 Roundhouse Ln,Alexandria,VA,22314.0,815000.0,2.0,2.5,OLD TOWN VILLAGE,1413.0,,1997.0,538.0,38.8023241,-77.0560799
746,2024-05-06,Condo/Co-op,1023 N Royal St N #402,Alexandria,VA,22314.0,703000.0,2.0,2.0,ABINGDON ROW,1038.0,,2007.0,778.0,38.8153268,-77.0410282
747,2024-05-16,Condo/Co-op,309 Holland Ln #318,Alexandria,VA,22314.0,580000.0,2.0,2.0,ROYALTON AT KING STREET METRO,1085.0,,2006.0,653.0,38.8038963,-77.059814
748,2024-03-27,Townhouse,417 N Alfred St,Alexandria,VA,22314.0,1210000.0,4.0,2.5,PARKER GRAY,2340.0,1921.0,1880.0,0.0,38.8094636,-77.0480586
749,2024-04-26,Townhouse,1233 Roundhouse Ln,Alexandria,VA,22314.0,1315000.0,3.0,3.5,OLD TOWN VILLAGE,2149.0,1200.0,1998.0,228.0,38.8023297,-77.0537995
750,2024-03-05,Condo/Co-op,702 Prince St #2,Alexandria,VA,22314.0,1663000.0,2.0,2.0,SWANN DAINGERFIELD,1512.0,,1802.0,1144.0,38.803838,-77.047535
751,2024-03-29,Townhouse,419 S Payne St,Alexandria,VA,22314.0,1550000.0,3.0,4.5,WEST-PARC TOWNHOUSES,2470.0,1066.0,2016.0,205.0,38.8017283,-77.0546632
752,2024-05-08,Condo/Co-op,925 N Fairfax St #805,Alexandria,VA,22314.0,1279900.0,2.0,2.0,OLD TOWN ALEXANDRIA,1264.0,,2022.0,954.0,38.8141641,-77.0400582
753,2024-03-22,Townhouse,1300-A Duke St,Alexandria,VA,22314.0,1094987.0,3.0,3.5,THE DUKE,1892.0,,2010.0,629.0,38.8031129,-77.0546993
754,2024-03-28,Condo/Co-op,734 S Fayette St #12,Alexandria,VA,22314.0,399000.0,2.0,1.0,FAYETTE COURT,756.0,,1950.0,727.0,38.7979244,-77.0539032
755,2024-04-26,Condo/Co-op,1115 Cameron St #113,Alexandria,VA,22314.0,610000.0,1.0,1.0,THE PRESCOTT,894.0,,2007.0,479.0,38.8070952,-77.0515909
756,2024-03-11,Townhouse,1305 Wilkes St,Alexandria,VA,22314.0,1575000.0,4.0,4.5,WEST-PARC TOWNHOUSES,2858.0,1073.0,2016.0,210.0,38.8015794,-77.054961
757,2024-04-24,Townhouse,622 S Lee St,Alexandria,VA,22314.0,1800000.0,3.0,3.5,POMMANDER SQ WALK,2456.0,1634.0,1968.0,0.0,38.7979101,-77.0427107
758,2024-05-20,Condo/Co-op,2121 Jamieson Ave #1910,Alexandria,VA,22314.0,460000.0,1.0,1.0,CARLYLE TOWERS,750.0,,1997.0,450.0,38.8039932,-77.0655544
759,2024-03-12,Townhouse,320 N Saint Asaph St #10,Alexandria,VA,22314.0,649500.0,2.0,1.0,BROCKETTS CROSSING,816.0,,1976.0,375.0,38.807817,-77.045711
760,2024-05-10,Townhouse,1403 Princess St,Alexandria,VA,22314.0,1000000.0,3.0,3.5,OLD TOWN,2226.0,1783.0,1993.0,0.0,38.809702,-77.054141
761,2024-05-07,Single Family Residential,702 S Fairfax St,Alexandria,VA,22314.0,1139000.0,2.0,1.5,OLD TOWN SE QUADRANT,1416.0,1064.0,1880.0,0.0,38.797382,-77.0438194
762,2024-04-15,Single Family Residential,610 S Lee St,Alexandria,VA,22314.0,2900000.0,3.0,3.0,OLD TOWN ALEXANDRIA,2931.0,5500.0,1915.0,0.0,38.7982829,-77.0425376
763,2024-03-22,Condo/Co-op,505 E Braddock Rd #704,Alexandria,VA,22314.0,484900.0,2.0,1.0,COLECROFT,909.0,,1987.0,535.0,38.8122022,-77.0543127
764,2024-05-03,Single Family Residential,19 Cedar St,Alexandria,VA,22301.0,1630000.0,4.0,3.0,ROSEMONT,2890.0,6500.0,1925.0,0.0,38.8088445,-77.0624985
765,2024-05-16,Townhouse,909 N Fairfax St,Alexandria,VA,22314.0,2699900.0,3.0,4.0,OLD TOWN ALEXANDRIA,4360.0,,2022.0,350.0,38.8139145,-77.0403798
766,2024-03-26,Condo/Co-op,910 Powhatan St Unit 104S,Alexandria,VA,22314.0,719900.0,2.0,2.0,NORTH WASHINGTON ST COND,1150.0,,2010.0,605.0,38.8146698,-77.0458387
767,2024-03-15,Townhouse,325 Queen St,Alexandria,VA,22314.0,1597000.0,2.0,2.0,OLD TOWN,1769.0,2200.0,1800.0,0.0,38.8070276,-77.0429199
768,2024-04-12,Townhouse,3 Franklin St,Alexandria,VA,22314.0,1499000.0,3.0,3.5,FORDS LANDING,2275.0,980.0,1997.0,269.0,38.7972868,-77.0406486
769,2024-04-16,Townhouse,307 N Washington St,Alexandria,VA,22314.0,1455999.0,4.0,3.0,OLD TOWN,2552.0,1245.0,1808.0,0.0,38.8075943,-77.0461991
770,2024-04-30,Condo/Co-op,610 N West #601,Alexandria,VA,22314.0,886001.0,2.0,2.0,COLECROFT,2100.0,,1987.0,958.0,38.8119673,-77.0537675
771,2024-05-28,Condo/Co-op,22 Bakers Walk #105,Alexandria,VA,22314.0,1117500.0,1.0,1.5,ROBINSON TERMINAL SOUTH,1349.0,,2020.0,1130.0,38.8010223,-77.0407548
772,2024-03-07,Townhouse,108 N Payne St,Alexandria,VA,22314.0,1800000.0,5.0,4.5,OLD TOWN ALEXANDRIA,2997.0,2993.0,1978.0,0.0,38.8063736,-77.0537367
773,2024-03-15,Condo/Co-op,801 N Fairfax St #319,Alexandria,VA,22314.0,1175000.0,2.0,2.0,OLD TOWN NORTH,1195.0,,2022.0,723.0,38.8132409,-77.0404745
774,2024-05-07,Condo/Co-op,900 Washington St N Unit 305E,Alexandria,VA,22314.0,675000.0,1.0,1.5,NORTH WASHINGTON ST COND,1050.0,,2009.0,487.0,38.8144527,-77.0454274
775,2024-05-08,Townhouse,1110 Duke St,Alexandria,VA,22314.0,1100000.0,3.0,3.5,OLD TOWN VILLAGE,2315.0,1099.0,1998.0,228.0,38.8031814,-77.0526011
776,2024-05-24,Townhouse,201 Cameron St,Alexandria,VA,22314.0,1548000.0,3.0,2.5,OLD TOWN ALEXANDRIA,1880.0,1629.0,1860.0,0.0,38.8056914,-77.0413119
777,2024-06-04,Townhouse,909 Madison St,Alexandria,VA,22314.0,1198000.0,3.0,3.5,JAMES BLAND HOMES,2098.0,818.0,2012.0,102.0,38.8134659,-77.0479025
778,2024-05-15,Townhouse,208 Oronoco St,Alexandria,VA,22314.0,1365000.0,3.0,2.5,PRINCESS ST T/H,2034.0,1742.0,1977.0,190.0,38.808792,-77.0409183
779,2024-05-03,Townhouse,321 N Columbus St,Alexandria,VA,22314.0,2050000.0,4.0,4.0,OLD TOWN,3048.0,1554.0,2014.0,0.0,38.8083317,-77.0472791
780,2024-05-10,Condo/Co-op,1023 N Royal St #312,Alexandria,VA,22314.0,539000.0,1.0,1.0,ABINGDON ROW,893.0,,2007.0,554.0,38.8153268,-77.0410282
781,2024-05-10,Townhouse,317 N Columbus St,Alexandria,VA,22314.0,2300000.0,4.0,4.5,OLD TOWN ALEXANDRIA,3312.0,1554.0,2015.0,0.0,38.8082501,-77.0473037
782,2024-05-09,Townhouse,214 Canal Center Plz,Alexandria,VA,22314.0,1500000.0,3.0,3.5,Alexandria,2309.0,,2022.0,350.0,38.814514,-77.0395657
783,2024-06-04,Townhouse,1859 Ballenger Ave,Alexandria,VA,22314.0,1050000.0,4.0,3.5,CARLYLE CITY RESIDENCES,2178.0,783.0,2001.0,326.0,38.8025829,-77.061174
784,2024-03-19,Condo/Co-op,925 Fairfax St N #606,Alexandria,VA,22314.0,715000.0,2.0,1.0,OLD TOWN NORTH,966.0,,2022.0,677.0,38.8141641,-77.0400582
785,2024-05-07,Condo/Co-op,925 N Fairfax St #507,Alexandria,VA,22314.0,640000.0,1.0,1.0,OLD TOWN ALEXANDRIA,760.0,,2022.0,582.0,38.8141641,-77.0400582
786,2024-05-17,Townhouse,659 S Columbus St,Alexandria,VA,22314.0,655000.0,2.0,1.0,ARCH HALL,1020.0,,1987.0,525.0,38.798699,-77.050173
787,2024-04-04,Single Family Residential,325 N Patrick St,Alexandria,VA,22314.0,1075000.0,4.0,3.0,PARKER GRAY HISTORIC DISTRICT,1594.0,2975.0,1900.0,0.0,38.8084773,-77.0494548
788,2024-05-17,Condo/Co-op,1 W Maple St #101,Alexandria,VA,22301.0,455000.0,2.0,1.0,ROSEMONT STATION,965.0,,1938.0,630.0,38.8115202,-77.0617112
789,2024-04-24,Single Family Residential,16 E Masonic View Ave,Alexandria,VA,22301.0,870000.0,3.0,1.5,ROSEMONT PARK,1149.0,5000.0,1935.0,0.0,38.8144894,-77.0609661
790,2024-05-02,Single Family Residential,901 Alfred St N,Alexandria,VA,22314.0,1400000.0,1.0,3.0,OLD TOWN,4000.0,7848.0,1960.0,0.0,38.814516,-77.046956
791,2024-06-03,Townhouse,814 Wolfe St,Alexandria,VA,22314.0,970000.0,3.0,2.5,DIP URBAN RENEWAL,1260.0,2985.0,1984.0,46.0,38.8017138,-77.0494641
792,2024-03-28,Single Family Residential,412 Wolfe St,Alexandria,VA,22314.0,2900000.0,5.0,4.5,OLD TOWN ALEXANDRIA,3370.0,3848.0,1965.0,0.0,38.8010585,-77.0448997
793,2024-04-02,Townhouse,314 S Columbus St,Alexandria,VA,22314.0,1430000.0,3.0,3.5,ST JOHNS SQUARE,2420.0,,1981.0,699.0,38.802588,-77.048227
794,2024-03-19,Condo/Co-op,521 Bashford Ln #4,Alexandria,VA,22314.0,249000.0,0.0,1.0,HARBOR TERRACE,500.0,,1944.0,369.0,38.8189842,-77.0423509
795,2024-05-28,Single Family Residential,204 Pine St,Alexandria,VA,22305.0,940000.0,2.0,1.5,MOUNT IDA,1847.0,5621.0,1937.0,0.0,38.8308199,-77.0662164
796,2024-05-06,Townhouse,2906 Landover St,Alexandria,VA,22305.0,840000.0,3.0,2.0,WARWICK VILLAGE,1102.0,2683.0,1955.0,0.0,38.8314114,-77.0639679
797,2024-05-21,Townhouse,406 E Howell Ave,Alexandria,VA,22301.0,850000.0,3.0,2.0,DEL RAY,1598.0,2875.0,1944.0,0.0,38.8244608,-77.0535006
798,2024-05-01,Condo/Co-op,737 Swann Ave #204,Alexandria,VA,22301.0,652000.0,1.0,1.0,POTOMAC YARD,875.0,,2023.0,508.0,38.8292615,-77.0484858
799,2024-04-09,Townhouse,236 Wesmond Dr,Alexandria,VA,22305.0,800000.0,3.0,2.0,LYNHAVEN,1274.0,1872.0,1940.0,0.0,38.8345741,-77.0533094
800,2024-05-09,Townhouse,709 Day Ln,Alexandria,VA,22314.0,1250000.0,3.0,3.5,POTOMAC GREENS,2540.0,1011.0,2006.0,165.0,38.8279847,-77.0448989
801,2024-06-03,Townhouse,314 Hume Ave Unit B,Alexandria,VA,22301.0,825000.0,3.0,1.5,ST ELMO,1292.0,2625.0,1963.0,0.0,38.831453,-77.054761
802,2024-03-15,Condo/Co-op,6 Ashby St Unit C,Alexandria,VA,22305.0,369900.0,2.0,1.0,AUBURN VILLAGE,970.0,,1939.0,700.0,38.8335243,-77.0578991
803,2024-03-22,Townhouse,924 Slaters Ln,Alexandria,VA,22314.0,1055000.0,4.0,4.5,POWHATAN TOWNHOME,1900.0,,2017.0,324.0,38.821056,-77.048149
804,2024-05-08,Townhouse,116 E Bellefonte Ave,Alexandria,VA,22301.0,912500.0,2.0,2.0,DEL RAY,1496.0,2875.0,1920.0,0.0,38.8233334,-77.0584923
805,2024-04-12,Single Family Residential,4 E Alexandria Ave,Alexandria,VA,22301.0,1825000.0,4.0,5.0,NW ALEXANDRIA IMPR CO,3156.0,6500.0,2018.0,0.0,38.81852,-77.062502
806,2024-05-03,Single Family Residential,415 E Nelson Ave,Alexandria,VA,22301.0,935000.0,3.0,1.0,DEL RAY,1251.0,7800.0,1939.0,0.0,38.8195227,-77.0559878
807,2024-04-30,Townhouse,322 E Howell Ave,Alexandria,VA,22301.0,650000.0,3.0,1.5,DEL RAY,1148.0,4220.0,1935.0,0.0,38.8244463,-77.054445
808,2024-05-22,Townhouse,27 Ancell St,Alexandria,VA,22305.0,800000.0,3.0,2.0,WARWICK VILLAGE,1653.0,1647.0,1956.0,0.0,38.8308181,-77.0603815
809,2024-05-07,Townhouse,3002 Landover St,Alexandria,VA,22305.0,800000.0,3.0,2.0,WARWICK VILLAGE,1602.0,1591.0,1955.0,0.0,38.8332874,-77.0638274
810,2024-04-10,Townhouse,2606 Terrett Ave,Alexandria,VA,22301.0,1075000.0,3.0,2.5,ABINGDON,2208.0,4559.0,1942.0,0.0,38.8291449,-77.056106
811,2024-05-30,Townhouse,300 E Howell Ave,Alexandria,VA,22301.0,1050000.0,2.0,2.5,DEL RAY,1750.0,2524.0,1981.0,0.0,38.8242612,-77.0560162
812,2024-05-16,Townhouse,2204 Potomac Ave,Alexandria,VA,22301.0,1185000.0,4.0,4.0,POTOMAC YARD,2550.0,1407.0,2012.0,99.0,38.8265984,-77.0478318
813,2024-03-27,Townhouse,1815 Potomac Greens Dr,Alexandria,VA,22314.0,1400000.0,4.0,3.5,POTOMAC GREENS,3082.0,1503.0,2006.0,165.0,38.829495,-77.045333
814,2024-05-30,Townhouse,42 Kennedy St,Alexandria,VA,22305.0,861775.0,3.0,2.0,WARWICK VILLAGE,1517.0,4416.0,1956.0,0.0,38.8316209,-77.0604925
815,2024-04-25,Townhouse,228 Tennessee Ave,Alexandria,VA,22305.0,795000.0,3.0,2.0,WARWICK VILLAGE,1539.0,1628.0,1956.0,0.0,38.836048,-77.063425
816,2024-05-16,Townhouse,15 E Mason Ave Unit 2-JAN,Alexandria,VA,22301.0,957000.0,3.0,1.5,NW ALEXANDRIA IMPR CO,1633.0,3375.0,1940.0,0.0,38.8209044,-77.0619105
817,2024-05-15,Townhouse,2909 Sycamore St,Alexandria,VA,22305.0,815000.0,2.0,2.0,WARWICK VILLAGE,1653.0,1704.0,1955.0,0.0,38.8314484,-77.0626862
818,2024-04-12,Townhouse,113 E Windsor Ave Unit C,Alexandria,VA,22301.0,932500.0,2.0,2.5,DEL RAY,1560.0,3220.0,1976.0,0.0,38.8244157,-77.0591111
819,2024-05-16,Townhouse,1308 Michigan Ave,Alexandria,VA,22314.0,961308.0,3.0,1.5,VIRGINIA VILLAGE,1500.0,2567.0,1939.0,0.0,38.8191881,-77.0454611
820,2024-04-26,Townhouse,6 Kennedy St,Alexandria,VA,22305.0,765000.0,2.0,2.0,WARWICK VILLAGE,1520.0,1647.0,1956.0,0.0,38.8326146,-77.0601903
821,2024-04-05,Condo/Co-op,501 Slaters Ln #405,Alexandria,VA,22314.0,500000.0,1.0,1.0,MARINA TOWERS,840.0,,1970.0,689.0,38.822431,-77.0414759
822,2024-04-12,Single Family Residential,3405 Russell Rd,Alexandria,VA,22305.0,1220000.0,5.0,3.0,Alexandria,2214.0,9317.0,1955.0,0.0,38.836212,-77.0662148
823,2024-03-19,Townhouse,147 Wesmond Dr,Alexandria,VA,22305.0,820000.0,2.0,2.0,LYNHAVEN,1296.0,1970.0,1942.0,0.0,38.8351276,-77.0551984
824,2024-04-30,Single Family Residential,500 Fontaine St,Alexandria,VA,22302.0,1027500.0,3.0,2.5,JEFFERSON PARK,1731.0,5406.0,1954.0,0.0,38.8245453,-77.0710843
825,2024-04-18,Townhouse,1721 N Cliff St,Alexandria,VA,22301.0,800000.0,2.0,2.0,CLIFF GARDENS,1260.0,,1955.0,200.0,38.8219871,-77.0600104
826,2024-03-12,Condo/Co-op,1800 Mount Vernon Ave #202,Alexandria,VA,22301.0,445000.0,1.0,1.0,DEL RAY,630.0,,2019.0,392.0,38.8225575,-77.0582003
827,2024-04-12,Townhouse,1601 Hunting Creek Dr Unit B,Alexandria,VA,22314.0,841750.0,3.0,2.5,OLD TOWN GREENS,1783.0,,2000.0,592.0,38.8223869,-77.0456401
828,2024-05-06,Single Family Residential,216 E Windsor Ave,Alexandria,VA,22301.0,1012600.0,3.0,1.5,DEL RAY,1478.0,4888.0,1920.0,0.0,38.8249774,-77.056906
829,2024-05-06,Townhouse,3214 Landover St,Alexandria,VA,22305.0,800000.0,3.0,2.0,WARWICK VILLAGE,1587.0,3196.0,1956.0,0.0,38.8348105,-77.0629491
830,2024-03-18,Single Family Residential,2411 Davis Ave,Alexandria,VA,22302.0,1100000.0,3.0,2.0,BRADDOCK HEIGHTS,1578.0,5750.0,1928.0,0.0,38.8256019,-77.0742394
831,2024-05-31,Townhouse,1025 Bernard St,Alexandria,VA,22314.0,1060000.0,4.0,4.0,POWHATAN TOWNHOME,1917.0,,2017.0,324.0,38.8207618,-77.0482668
832,2024-03-25,Condo/Co-op,1710 W Abingdon Dr #302,Alexandria,VA,22314.0,297000.0,1.0,1.0,POTOWMACK CROSSING,610.0,,1942.0,477.0,38.82414,-77.044914
833,2024-05-24,Townhouse,322 Clifford Ave Unit A,Alexandria,VA,22305.0,1215000.0,3.0,2.5,ST ELMO,2000.0,4126.0,1983.0,0.0,38.832216,-77.054283
834,2024-03-26,Single Family Residential,3211 Old Dominion Blvd,Alexandria,VA,22305.0,1175000.0,3.0,2.5,BEVERLY HILLS,2105.0,10140.0,1931.0,0.0,38.8355295,-77.0719387
835,2024-03-14,Single Family Residential,3102 Mosby St,Alexandria,VA,22305.0,925000.0,4.0,3.0,WARWICK,2730.0,8000.0,1954.0,0.0,38.8346936,-77.0651285
836,2024-04-25,Single Family Residential,7 W Mount Ida Ave W,Alexandria,VA,22305.0,903500.0,3.0,2.0,MOUNT IDA,1296.0,4586.0,1965.0,0.0,38.8285416,-77.0611725
837,2024-04-05,Townhouse,408 E Custis Ave,Alexandria,VA,22301.0,850000.0,3.0,2.0,DEL RAY,918.0,2875.0,1940.0,0.0,38.8260053,-77.0534496
838,2024-05-07,Single Family Residential,609 Malcolm Pl,Alexandria,VA,22302.0,1749000.0,5.0,3.5,JEFFERSON PARK,2749.0,5400.0,1946.0,0.0,38.8232341,-77.0717769
839,2024-05-24,Single Family Residential,711 Fontaine St,Alexandria,VA,22302.0,1750000.0,4.0,3.5,TIMBER BRNCH TEMPLE TERR,3084.0,9943.0,1940.0,0.0,38.8237204,-77.0742752
840,2024-04-02,Townhouse,207 Duncan Ave,Alexandria,VA,22301.0,1631500.0,5.0,4.0,DEL RAY,3350.0,3166.0,2023.0,0.0,38.82222,-77.057137
841,2024-04-08,Single Family Residential,102 E Custis Ave E,Alexandria,VA,22301.0,1009000.0,2.0,1.5,DEL RAY,1116.0,4313.0,1930.0,0.0,38.8254639,-77.0599172
842,2024-05-07,Condo/Co-op,1804 W Abingdon Dr #101,Alexandria,VA,22314.0,305000.0,1.0,1.0,POTOWMACK CROSSING,578.0,,1942.0,389.0,38.825367,-77.04445
843,2024-03-12,Townhouse,1 Clifford Ave,Alexandria,VA,22305.0,799997.0,2.0,2.0,WAVERLY TAYLOR,1248.0,3832.0,1943.0,0.0,38.8313611,-77.0592234
844,2024-04-30,Townhouse,1003 Bashford Ln,Alexandria,VA,22314.0,870000.0,3.0,2.0,WESTOVER,1488.0,1520.0,1930.0,0.0,38.8187283,-77.0488794
845,2024-04-19,Townhouse,11-1/2 E Oxford Ave,Alexandria,VA,22301.0,831510.0,2.0,1.5,DEL RAY,1309.0,2875.0,1953.0,0.0,38.8265743,-77.0605164
846,2024-04-15,Townhouse,19 Herbert St,Alexandria,VA,22305.0,835000.0,3.0,3.0,LANDS OF HERBERT,1508.0,1067.0,1993.0,135.0,38.8344596,-77.0590885
847,2024-05-15,Townhouse,704 Avon Pl,Alexandria,VA,22314.0,751500.0,2.0,1.0,VIRGINIA VILLAGE,1405.0,1300.0,1939.0,0.0,38.8190873,-77.0449214
848,2024-04-19,Single Family Residential,2718 Hemlock Ave,Alexandria,VA,22305.0,982000.0,3.0,1.5,MOUNT IDA,1613.0,4000.0,1952.0,0.0,38.8301518,-77.0633945
849,2024-05-16,Townhouse,2011 Main Line Blvd #102,Alexandria,VA,22301.0,1027000.0,3.0,2.5,POTOMAC YARD,2810.0,,2014.0,344.0,38.8251912,-77.0489131
850,2024-05-24,Condo/Co-op,737 Swann Ave #401,Alexandria,VA,22301.0,1185000.0,2.0,2.5,POTOMAC YARD,1631.0,,2023.0,1064.0,38.8292615,-77.0484858
851,2024-03-07,Townhouse,215 Tennessee Ave,Alexandria,VA,22305.0,780000.0,3.0,2.0,WARWICK VILLAGE,1653.0,2614.0,1955.0,0.0,38.83606,-77.062716
852,2024-05-08,Townhouse,235 Tennessee Ave,Alexandria,VA,22305.0,699000.0,3.0,2.0,WARWICK VILLAGE,1653.0,1702.0,1952.0,0.0,38.8364925,-77.0632234
853,2024-05-03,Condo/Co-op,1722 W Abingdon Dr W #102,Alexandria,VA,22314.0,297500.0,1.0,1.0,POTOWMACK CROSSING,610.0,,1942.0,477.0,38.824563,-77.044662
854,2024-03-26,Single Family Residential,100 W Mount Ida Ave,Alexandria,VA,22305.0,1250000.0,3.0,2.5,MOUNT IDA,2590.0,4645.0,1950.0,0.0,38.828744,-77.0636514
855,2024-05-28,Townhouse,3348 Commonwealth Ave,Alexandria,VA,22305.0,649900.0,2.0,1.5,LANDS OF HERBERT,1008.0,2018.0,1981.0,0.0,38.8347103,-77.0584589
856,2024-05-30,Townhouse,2213 Richmond Hwy #101,Alexandria,VA,22301.0,820000.0,3.0,2.5,POTOMAC YARD,1695.0,,2013.0,309.0,38.826682,-77.050124
857,2024-04-25,Townhouse,120 E Raymond Ave Unit A,Alexandria,VA,22301.0,825000.0,3.0,2.0,ST ELMO,1264.0,2520.0,1925.0,0.0,38.8304343,-77.0575091
858,2024-04-02,Townhouse,830 Bashford Ln,Alexandria,VA,22314.0,690000.0,2.0,1.5,VIRGINIA VILLAGE,972.0,745.0,1981.0,273.0,38.8185567,-77.0463351
859,2024-05-17,Townhouse,2007 Richmond Hwy #102,Alexandria,VA,22301.0,965000.0,3.0,2.5,POTOMAC YARD,2885.0,,2014.0,272.0,38.8249737,-77.0498878
860,2024-04-19,Townhouse,1365 Powhatan St,Alexandria,VA,22314.0,1190000.0,3.0,4.0,POWHATAN TOWNHOME,2090.0,,2017.0,225.0,38.8197726,-77.0477988
861,2024-03-27,Townhouse,2314 Main Line Blvd,Alexandria,VA,22301.0,973500.0,3.0,2.5,POTOMAC YARD,2741.0,,2013.0,309.0,38.8274681,-77.0496593
862,2024-04-10,Condo/Co-op,3303 Commonwealth Ave Unit F,Alexandria,VA,22305.0,305000.0,1.0,1.0,AUBURN VILLAGE,700.0,,1939.0,505.0,38.8341923,-77.0580482
863,2024-03-05,Townhouse,217 Tennessee Ave,Alexandria,VA,22305.0,745000.0,3.0,2.0,WARWICK VILLAGE,1581.0,2760.0,1955.0,0.0,38.8360856,-77.062754
864,2024-06-03,Condo/Co-op,24 Auburn Ct Unit D,Alexandria,VA,22305.0,295000.0,1.0,1.0,AUBURN VILLAGE,700.0,,1939.0,505.0,38.8345702,-77.0565176
865,2024-04-15,Townhouse,2957 Sycamore St,Alexandria,VA,22305.0,605000.0,3.0,1.0,WARWICK VILLAGE,1102.0,1610.0,1955.0,0.0,38.8328367,-77.0626368
866,2024-05-06,Single Family Residential,2405 Terrett Ave,Alexandria,VA,22301.0,1200000.0,3.0,2.0,DEL RAY,1458.0,6050.0,1930.0,0.0,38.8275641,-77.0554255
867,2024-03-22,Townhouse,3350 Commonwealth Ave,Alexandria,VA,22305.0,685000.0,2.0,1.5,LANDS OF HERBERT,1008.0,3838.0,1981.0,0.0,38.8347479,-77.0584364
868,2024-05-09,Condo/Co-op,501 Slaters Ln #1010,Alexandria,VA,22314.0,500000.0,2.0,2.0,MARINA TOWERS,1195.0,,1970.0,983.0,38.822431,-77.0414759
869,2024-03-22,Townhouse,703 Norfolk Ln,Alexandria,VA,22314.0,921900.0,3.0,3.0,OLD TOWN GREENS,2294.0,1110.0,1998.0,125.0,38.8232415,-77.0462875
870,2024-05-17,Condo/Co-op,501 Slaters Ln #606,Alexandria,VA,22314.0,325000.0,1.0,1.0,MARINA TOWERS,840.0,,1970.0,689.0,38.822431,-77.0414759
871,2024-04-12,Condo/Co-op,181 E Reed Ave #413,Alexandria,VA,22305.0,518000.0,2.0,2.0,THE PRESTON,932.0,,2003.0,603.0,38.836822,-77.0522989
872,2024-05-17,Single Family Residential,1505 Russell Rd,Alexandria,VA,22301.0,1600000.0,3.0,3.5,NW ALEXANDRIA IMPR CO,3603.0,5670.0,1930.0,0.0,38.819304,-77.0659129
873,2024-05-29,Townhouse,134 Wesmond Dr,Alexandria,VA,22305.0,760000.0,2.0,2.0,LYNHAVEN,1387.0,1472.0,1942.0,0.0,38.8355696,-77.0551984
874,2024-04-12,Condo/Co-op,625 Slaters Ln #407,Alexandria,VA,22314.0,839000.0,2.0,2.0,LAND OF TOWNGATE,1179.0,,2023.0,685.0,38.8228448,-77.0431417
875,2024-03-28,Single Family Residential,300 Ashby St,Alexandria,VA,22305.0,1475000.0,4.0,3.5,ST ELMO,3268.0,5750.0,1935.0,0.0,38.8335726,-77.0559292
876,2024-05-24,Condo/Co-op,1800 Mount Vernon Ave #210,Alexandria,VA,22301.0,450000.0,1.0,1.0,DEL RAY,684.0,,2019.0,397.0,38.8225575,-77.0582003
877,2024-03-14,Condo/Co-op,1 Auburn Ct Unit C,Alexandria,VA,22305.0,300000.0,2.0,1.0,AUBURN VILLAGE,850.0,,1939.0,618.0,38.834075,-77.056111
878,2024-03-12,Condo/Co-op,501 Slaters Ln #304,Alexandria,VA,22314.0,349900.0,1.0,1.0,MARINA TOWERS,840.0,,1970.0,689.0,38.822431,-77.0414759
879,2024-05-22,Condo/Co-op,635 Slaters Ln #307,Alexandria,VA,22314.0,540000.0,1.0,1.0,LAND OF TOWNGATE,779.0,,1986.0,452.0,38.8227888,-77.0427829
880,2024-05-07,Condo/Co-op,737 Swann Ave Unit TWO-505,Alexandria,VA,22301.0,628900.0,1.0,1.5,POTOMAC YARD,851.0,,2023.0,512.0,38.8292615,-77.0484858
881,2024-04-18,Condo/Co-op,635 Slaters Ln #109,Alexandria,VA,22314.0,728000.0,2.0,2.0,LAND OF TOWNGATE,1124.0,,2023.0,450.0,38.8227888,-77.0427829
882,2024-04-26,Condo/Co-op,625 Slaters Ln #401,Alexandria,VA,22314.0,624900.0,1.0,1.0,OLD TOWN NORTH,995.0,,2023.0,450.0,38.8228448,-77.0431417
883,2024-05-31,Single Family Residential,1 E Uhler Ave,Alexandria,VA,22301.0,2125000.0,6.0,5.5,DEL RAY,4002.0,5750.0,2024.0,0.0,38.8272576,-77.0608762
884,2024-05-08,Condo/Co-op,737 Swann Ave #206,Alexandria,VA,22301.0,659900.0,1.0,1.5,POTOMAC YARD,875.0,,2023.0,533.0,38.8292615,-77.0484858
885,2024-04-19,Condo/Co-op,181 E Reed Ave #108,Alexandria,VA,22305.0,515000.0,2.0,2.0,THE PRESTON,1193.0,,2003.0,783.0,38.836822,-77.0522989
886,2024-05-16,Condo/Co-op,1624 W Abingdon Dr #202,Alexandria,VA,22314.0,295000.0,1.0,1.0,POTOWMACK CROSSING,610.0,,1942.0,477.0,38.823004,-77.04486
887,2024-03-21,Condo/Co-op,701 Swann Ave #108,Alexandria,VA,22301.0,598900.0,1.0,1.5,POTOMAC YARD,849.0,,2023.0,435.0,38.8291191,-77.0495428
