,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,LATITUDE,LONGITUDE,closest_greenspace_direct,closest_greenspace_loc,closest_metro_direct,closest_metro_loc
457,2024-05-01,Townhouse,401 K St NE Unit B,Washington,DC,20002.0,1100000.0,4.0,3.5,NOMA,2250.0,,2023.0,230.0,38.9022596,-77.0004074,0.13867417670389356,"(38.90142858456983, -76.99921248113117)",0.4839242455242201,"(38.9057556, -77.0037381)"
458,2024-04-02,Condo/Co-op,2213 M St NE #1,Washington,DC,20002.0,387000.0,2.0,2.0,Trinidad,800.0,,2023.0,217.0,38.9054398,-76.9725646,0.11255427670798365,"(38.90537833593858, -76.97126624731887)",1.948811134802025,"(38.8882703, -76.977084)"
459,2024-03-29,Townhouse,619 14th St NE,Washington,DC,20002.0,1075000.0,3.0,3.0,Old City 1,2186.0,1640.0,1925.0,0.0,38.8978951,-76.985244,0.1333650034566028,"(38.899042479831124, -76.9856928624447)",1.282232405963283,"(38.8882703, -76.977084)"
460,2024-04-05,Multi-Family (2-4 Unit),4269 Edson Pl NE,Washington,DC,20019.0,427000.0,,,Deanwood,3675.0,6446.0,1948.0,0.0,38.896578,-76.9401701,0.24493151205011865,"(38.89876200150122, -76.9398018867853)",0.6149161499653505,"(38.8988007, -76.9466765)"
461,2024-06-03,Townhouse,410 21st St NE,Washington,DC,20002.0,720000.0,4.0,2.5,Old City 1,1260.0,1866.0,1941.0,0.0,38.8951821,-76.9750966,0.047261163140553855,"(38.895462049045584, -76.97550751228289)",0.7875690811243119,"(38.8882703, -76.977084)"
462,2024-04-11,Single Family Residential,4237 Foote St NE,Washington,DC,20019.0,225000.0,3.0,2.0,Deanwood,1080.0,1943.0,1947.0,0.0,38.8973149,-76.9409337,0.1883761469995677,"(38.89876200150122, -76.9398018867853)",0.5237185419667391,"(38.8988007, -76.9466765)"
463,2024-05-10,Single Family Residential,1618 Eastern Ave NE,Washington,DC,20019.0,420000.0,4.0,2.0,Lily Ponds,2002.0,4868.0,1928.0,0.0,38.9115296,-76.9335818,0.3681003038103077,"(38.908350719185144, -76.93239453487342)",0.3568659552023598,"(38.9085761, -76.9351956)"
464,2024-05-15,Condo/Co-op,16 17th St NE #211,Washington,DC,20002.0,625000.0,2.0,2.0,Old City 1,1169.0,,1927.0,464.0,38.8903227,-76.9810027,0.3264606473500331,"(38.8921493147325, -76.98395580170018)",0.40879568839216046,"(38.8882703, -76.977084)"
465,2024-04-05,Condo/Co-op,611 M St NE #4,Washington,DC,20002.0,812000.0,2.0,2.5,Old City 1,1482.0,,1934.0,395.0,38.9054495,-76.9979557,0.0463784586739246,"(38.90578003333333, -76.99762879999999)",0.5006635922726229,"(38.9072966, -77.0032325)"
466,2024-04-11,Townhouse,616 14th Pl NE,Washington,DC,20002.0,460000.0,3.0,1.0,Old City 1,1088.0,1298.0,1911.0,0.0,38.8982178,-76.9847279,0.12176130155903242,"(38.89742977060646, -76.98375095645693)",1.2888440025253602,"(38.8882703, -76.977084)"
467,2024-04-23,Townhouse,236 11th St NE,Washington,DC,20002.0,2630000.0,5.0,4.5,Old City 1,3512.0,2054.0,1900.0,0.0,38.8930852,-76.99178,0.2764886206990226,"(38.89102933388768, -76.99357698057523)",1.0447542216497385,"(38.8842084, -76.995736)"
468,2024-06-03,Townhouse,611 10th St NE,Washington,DC,20002.0,935000.0,3.0,2.5,Old City 1,1536.0,1614.0,1915.0,0.0,38.8984469,-76.9925109,0.18362559069457934,"(38.8971592, -76.99118246666667)",1.266628502399957,"(38.9057556, -77.0037381)"
469,2024-05-06,Townhouse,1720 Montello Ave NE,Washington,DC,20002.0,690000.0,4.0,3.5,Trinidad,1656.0,1524.0,1927.0,0.0,38.9095618,-76.985694,0.16398304125980712,"(38.911031280123204, -76.98553415082033)",1.511690918943686,"(38.9204732, -76.9961165)"
470,2024-05-08,Condo/Co-op,1350 Maryland Ave NE #202,Washington,DC,20002.0,395000.0,1.0,1.0,Old City 1,727.0,,2015.0,395.0,38.8994587,-76.9859104,0.04996369860082457,"(38.899042479831124, -76.9856928624447)",1.4598872548800281,"(38.8882703, -76.977084)"
471,2024-04-30,Townhouse,119 Tennessee Ave NE,Washington,DC,20002.0,1400000.0,4.0,3.5,Old City 1,2987.0,1052.0,1912.0,0.0,38.8908351,-76.9890014,0.11629626074537583,"(38.89179370988861, -76.9884640471855)",0.9395315055609194,"(38.8842084, -76.995736)"
472,2024-03-22,Condo/Co-op,1020 Florida Ave NE #4,Washington,DC,20002.0,178300.0,2.0,2.0,Trinidad,871.0,,2023.0,174.0,38.9037813,-76.9920679,0.08949253902037177,"(38.903819636881, -76.99310093856673)",1.0334197362306017,"(38.9057556, -77.0037381)"
473,2024-04-30,Townhouse,1314 Emerald St NE,Washington,DC,20002.0,900000.0,3.0,2.5,Old City 1,1964.0,1024.0,1900.0,0.0,38.8968617,-76.9875286,0.17843786125852593,"(38.89526154091903, -76.98737308214257)",1.3151943872211718,"(38.8882703, -76.977084)"
474,2024-05-30,Townhouse,1751 L St NE,Washington,DC,20002.0,518000.0,2.0,2.5,Trinidad,1410.0,1440.0,1926.0,0.0,38.9035269,-76.978284,0.4772509603105856,"(38.903833049999996, -76.97278275)",1.699632179196325,"(38.8882703, -76.977084)"
475,2024-05-08,Townhouse,812 51st St NE,Washington,DC,20019.0,465000.0,3.0,2.0,Deanwood,1114.0,2851.0,1945.0,0.0,38.9003678,-76.9278095,0.19790066249765054,"(38.898675828079206, -76.92851888385083)",1.0582452366229793,"(38.9081705, -76.9348116)"
476,2024-04-11,Townhouse,613 16th St NE,Washington,DC,20002.0,685000.0,3.0,2.5,Old City 1,1530.0,1360.0,1915.0,0.0,38.8977772,-76.9818919,0.16545538994400558,"(38.89742977060646, -76.98375095645693)",1.1360635590883368,"(38.8882703, -76.977084)"
477,2024-03-29,Multi-Family (2-4 Unit),1224 Raum St NE,Washington,DC,20002.0,875000.0,,,Trinidad,3916.0,3672.0,1936.0,0.0,38.9087457,-76.9848048,0.2618627646642356,"(38.911031280123204, -76.98553415082033)",1.6026130074654243,"(38.9072966, -77.0032325)"
478,2024-03-15,Townhouse,336 11th St NE,Washington,DC,20002.0,1149000.0,4.0,3.5,Old City 1,2088.0,1054.0,1902.0,0.0,38.8945395,-76.9917912,0.1305720042044795,"(38.8955278, -76.9909764)",1.198428727761986,"(38.8842084, -76.995736)"
479,2024-04-09,Townhouse,619 F St NE,Washington,DC,20002.0,1195000.0,3.0,2.5,Old City 1,2194.0,1320.0,1900.0,0.0,38.8971379,-76.9977307,0.2656220648132913,"(38.8990007, -76.9958092)",0.8272852304821992,"(38.89743, -77.0072829)"
480,2024-05-06,Townhouse,1383 F St NE,Washington,DC,20002.0,855000.0,3.0,2.5,Old City 1,1624.0,1624.0,1920.0,0.0,38.8971246,-76.9860569,0.14653893989292735,"(38.895933125614526, -76.98533332264819)",1.2539530056991646,"(38.8882703, -76.977084)"
481,2024-04-16,Condo/Co-op,504 C St NE #3,Washington,DC,20002.0,1100000.0,2.0,2.0,Old City 1,1350.0,,2018.0,235.0,38.894286,-76.999086,0.0871748821667259,"(38.89357403321617, -76.99950771573812)",0.7908409336157209,"(38.89743, -77.0072829)"
482,2024-05-03,Condo/Co-op,1638 Trinidad Ave NE #1,Washington,DC,20002.0,495000.0,3.0,2.0,Trinidad,1502.0,,1905.0,270.0,38.9070281,-76.9841302,0.4614114540086483,"(38.911031280123204, -76.98553415082033)",1.653152673989005,"(38.9072966, -77.0032325)"
483,2024-05-16,Townhouse,3901 Ames St NE,Washington,DC,20019.0,400000.0,2.0,2.0,Deanwood,1872.0,4548.0,1940.0,0.0,38.8906701,-76.9502042,0.12009248957650272,"(38.89015689437494, -76.95142511083829)",0.9285834146607648,"(38.8986259, -76.9469427)"
484,2024-03-08,Condo/Co-op,4810 Quarles St NE #202,Washington,DC,20019.0,205000.0,2.0,1.0,Deanwood,700.0,,1962.0,300.0,38.9090053,-76.9317836,0.0899565637241102,"(38.908350719185144, -76.93239453487342)",0.2705037229485841,"(38.9082371, -76.9347499)"
485,2024-05-01,Condo/Co-op,4445 Nannie Helen Burroughs Ave NE #202,Washington,DC,20019.0,175000.0,1.0,1.0,Deanwood,459.0,,2023.0,117.0,38.8994954,-76.9370023,0.25059319142682995,"(38.89814280287427, -76.934686095226)",0.8407395407788938,"(38.8988007, -76.9466765)"
486,2024-03-12,Single Family Residential,5010 Brooks St NE,Washington,DC,20019.0,650000.0,5.0,3.5,Deanwood,2064.0,5326.0,1940.0,0.0,38.8923559,-76.9296679,0.08168602067983823,"(38.891983683402046, -76.92885418049846)",0.702201326171693,"(38.8903287, -76.937352)"
487,2024-03-25,Townhouse,804 9th St NE,Washington,DC,20002.0,1362500.0,4.0,3.5,Old City 1,1856.0,2100.0,1913.0,0.0,38.9006482,-76.9939147,0.2418359071681947,"(38.90261755415131, -76.99510061317112)",1.0223053347237934,"(38.9057556, -77.0037381)"
488,2024-04-03,Townhouse,924 Maryland Ave NE,Washington,DC,20002.0,1260000.0,3.0,2.5,Old City 1,2337.0,1632.0,1920.0,0.0,38.8965543,-76.9929162,0.0520267341242851,"(38.896250037496884, -76.99245949200578)",1.2471065642231385,"(38.89743, -77.0072829)"
489,2024-04-30,Townhouse,5055 Sheriff Rd NE,Washington,DC,20019.0,160000.0,2.0,1.0,Deanwood,810.0,1860.0,1941.0,0.0,38.9032334,-76.9288634,0.4999637468380881,"(38.90531453628966, -76.93398505400057)",0.7525235802063054,"(38.9081705, -76.9348116)"
490,2024-04-08,Condo/Co-op,1638 Trinidad Ave NE #2,Washington,DC,20002.0,766960.0,3.0,2.5,Trinidad,2264.0,,1905.0,270.0,38.9070179,-76.9841165,0.46281848884108306,"(38.911031280123204, -76.98553415082033)",1.6543588900069128,"(38.9072966, -77.0032325)"
491,2024-04-26,Townhouse,608 9th St NE,Washington,DC,20002.0,770000.0,3.0,2.5,Old City 1,2158.0,1020.0,1900.0,0.0,38.897682,-76.9940186,0.18774076072356027,"(38.89599401607769, -76.99406636532733)",1.1468706033968628,"(38.8983998, -77.0072391)"
492,2024-04-19,Single Family Residential,828 46th St NE,Washington,DC,20019.0,542000.0,6.0,3.5,Deanwood,2600.0,4313.0,1921.0,0.0,38.9012504,-76.9368968,0.3738470621698666,"(38.89876200150122, -76.9398018867853)",0.7903518442259435,"(38.9081705, -76.9348116)"
493,2024-05-29,Multi-Family (2-4 Unit),1103 Queen St NE,Washington,DC,20002.0,620000.0,,,Trinidad,1482.0,1389.0,1931.0,0.0,38.907443,-76.9885456,0.43726556449434234,"(38.90351067096262, -76.98851053753)",1.270928046624895,"(38.9072966, -77.0032325)"
494,2024-03-13,Condo/Co-op,1028 Bladensburg NE #3,Washington,DC,20002.0,146500.0,2.0,2.0,Trinidad,965.0,,2021.0,353.0,38.9032725,-76.9816871,0.5362083481511319,"(38.901438733333336, -76.9874181)",1.7150736222663616,"(38.8882703, -76.977084)"
495,2024-04-30,Condo/Co-op,735 Rock Creek Church Rd NW Unit C,Washington,DC,20010.0,699900.0,3.0,2.0,Columbia Heights,1379.0,,1927.0,262.0,38.9370137,-77.0227601,0.11462350766754789,"(38.93708741880263, -77.02408196403437)",0.1197006332552634,"(38.9369781, -77.0241433)"
496,2024-04-29,Townhouse,1803 Channing St NE #1803,Washington,DC,20018.0,370000.0,2.0,2.5,Woodridge,1038.0,,1982.0,300.0,38.922042,-76.978333,0.2006113911835712,"(38.920856053386224, -76.97658548599944)",1.5483226230120861,"(38.9204732, -76.9961165)"
497,2024-03-15,Townhouse,1538 T St NW,Washington,DC,20009.0,1620000.0,5.0,2.5,Old City 2,3190.0,903.0,1900.0,0.0,38.915329,-77.0361529,0.1478847170772992,"(38.9165831, -77.03672193333334)",0.6274809108007989,"(38.916832, -77.0291622)"
498,2024-05-21,Condo/Co-op,1923 9th St NW #3,Washington,DC,20001.0,625000.0,2.0,2.0,Old City 2,1139.0,,2019.0,529.0,38.9164241,-77.0236789,0.1972151454549125,"(38.91663108559518, -77.02594283149662)",0.20170365596356649,"(38.9167532, -77.0259716)"
499,2024-04-05,Townhouse,501 Regent Pl NE,Washington,DC,20017.0,920000.0,3.0,3.5,Brookland,2160.0,989.0,2013.0,155.0,38.9287344,-76.9991847,0.11881941953046038,"(38.929510919079284, -77.00012832568994)",0.6714951654205639,"(38.9338396, -76.995038)"
500,2024-03-12,Townhouse,2617 University Pl NW #1,Washington,DC,20009.0,480000.0,2.0,2.0,Columbia Heights,720.0,,1923.0,252.0,38.9239439,-77.0339014,0.10701300558943981,"(38.92486684099288, -77.03425195158923)",0.5213533714101373,"(38.9285941, -77.0331312)"
501,2024-05-14,Single Family Residential,1523 Otis St NE,Washington,DC,20017.0,525000.0,3.0,1.5,Brookland,1892.0,4233.0,1929.0,0.0,38.9347012,-76.9834306,0.23379809101472154,"(38.936783023295824, -76.98380963158334)",0.9521974974322329,"(38.9335108, -76.9943324)"
502,2024-04-02,Townhouse,1339 Quincy St NW,Washington,DC,20011.0,685000.0,3.0,3.0,Columbia Heights,2144.0,2649.0,1916.0,0.0,38.9378246,-77.0310867,0.14586174354208323,"(38.937401555297015, -77.02949036586)",0.5564735333577664,"(38.9371288, -77.0247153)"
503,2024-03-11,Single Family Residential,1625 Eckington NE Ph 213,Washington,DC,20002.0,400000.0,3.0,1.0,Eckington,623.0,,2021.0,0.0,38.9119962,-77.0040002,0.21775102345157737,"(38.91123548315518, -77.00168115145017)",0.5267764837432161,"(38.9072966, -77.0032325)"
504,2024-05-15,Single Family Residential,3823 13th St NE,Washington,DC,20017.0,1200000.0,4.0,2.5,Brookland,2006.0,3077.0,1925.0,0.0,38.9368999,-76.9882934,0.17404924899604154,"(38.93542688566733, -76.98761278962318)",0.6333907454230168,"(38.9337651, -76.9944077)"
505,2024-05-24,Condo/Co-op,701 Quincy St NE #6,Washington,DC,20017.0,499500.0,2.0,2.0,Brookland,850.0,,2024.0,180.0,38.9380065,-76.9948848,0.20757034820225118,"(38.937902252584564, -76.99248862209636)",0.4635275754203666,"(38.9338396, -76.995038)"
506,2024-05-07,Townhouse,1315 Florida Ave NW,Washington,DC,20009.0,610000.0,3.0,1.0,Columbia Heights,1344.0,1202.0,1911.0,0.0,38.9205847,-77.0302478,0.3071503442137963,"(38.91783568192994, -77.03059514306133)",0.4277200819066945,"(38.916832, -77.0291622)"
507,2024-03-21,Single Family Residential,127 Rock Creek Church Rd NW,Washington,DC,20011.0,620000.0,3.0,1.5,Petworth,2137.0,1900.0,1916.0,0.0,38.9426443,-77.0132418,0.4379474395815601,"(38.9401835779834, -77.01719561624064)",1.1339901265336998,"(38.9369781, -77.0241433)"
508,2024-05-20,Townhouse,1103 S St NW,Washington,DC,20009.0,1139000.0,2.0,1.5,Old City 2,1304.0,1465.0,1880.0,0.0,38.914157883,-77.02735662,0.07012496163294253,"(38.914618852620386, -77.02680349585331)",0.3124754482566817,"(38.9167532, -77.0259716)"
509,2024-04-22,Townhouse,1500 Harry Thomas Way NE #309,Washington,DC,20002.0,639000.0,2.0,2.5,ECKINGTON,1224.0,,2022.0,446.0,38.9117289,-77.0026689,0.10155828332712143,"(38.91123548315518, -77.00168115145017)",0.4952559787780666,"(38.9072966, -77.0032325)"
510,2024-05-03,Condo/Co-op,440 R St NW #103,Washington,DC,20001.0,815000.0,2.0,2.0,NORTHFIELD ESTATES,1538.0,,1883.0,202.0,38.9123391,-77.0181677,0.278739024120682,"(38.912054, -77.0213684)",0.3680972933332087,"(38.9142227, -77.0216663)"
511,2024-04-30,Condo/Co-op,1368 Bryant St NE #2,Washington,DC,20018.0,395000.0,2.0,2.0,BRENTWOOD,775.0,,1941.0,223.0,38.9213038,-76.9865602,0.2962008271015558,"(38.923312113001046, -76.98880956097422)",0.8318701967482536,"(38.9204732, -76.9961165)"
512,2024-03-07,Condo/Co-op,702 Otis Pl NW,Washington,DC,20010.0,685000.0,3.0,3.0,Columbia Heights,1686.0,,1919.0,229.0,38.9344901,-77.0223347,0.11520427364260434,"(38.934079426132946, -77.02111188310036)",0.3178170430009457,"(38.9369781, -77.0241433)"
513,2024-04-11,Condo/Co-op,3934 14th St NW #203,Washington,DC,20011.0,414900.0,1.0,1.0,COLUMBIA HEIGHTS,589.0,,2024.0,211.0,38.9396091,-77.0330243,0.12022090271371366,"(38.94058089859724, -77.0324150739278)",0.7697493191928947,"(38.9371288, -77.0247153)"
514,2024-03-18,Townhouse,2701 6th St NE,Washington,DC,20017.0,850000.0,4.0,2.0,Brookland,2490.0,3920.0,1927.0,0.0,38.9246566,-76.9982229,0.03703162744289206,"(38.92433486178077, -76.99811235817842)",0.4995908197992301,"(38.9204732, -76.9961165)"
515,2024-04-01,Single Family Residential,4600 16th St NW,Washington,DC,20011.0,1232780.0,4.0,2.5,Crestwood,5066.0,8110.0,1924.0,0.0,38.9463562,-77.036869,0.2859815281129186,"(38.94836499765565, -77.03893405368395)",1.4688827490121346,"(38.9371288, -77.0247153)"
516,2024-04-30,Townhouse,1905 Otis St NE,Washington,DC,20018.0,749900.0,3.0,3.5,Woodridge,2000.0,2974.0,1929.0,0.0,38.9348104,-76.9778646,0.0957126936105508,"(38.9356668, -76.9777533)",1.4316947821332167,"(38.9335108, -76.9943324)"
517,2024-03-21,Townhouse,4308 4th St NW,Washington,DC,20011.0,600000.0,3.0,1.5,Petworth,1488.0,1880.0,1923.0,0.0,38.9435465,-77.0174089,0.1658240456438898,"(38.94312854329248, -77.01924945478751)",0.9341751229864698,"(38.9369781, -77.0241433)"
518,2024-03-22,Single Family Residential,2215 Otis St NE,Washington,DC,20018.0,475000.0,3.0,1.0,Woodridge,1638.0,7106.0,1923.0,0.0,38.9349136,-76.97318,0.24710456408348525,"(38.93528408591556, -76.97599691946982)",1.8362137478817142,"(38.9335108, -76.9943324)"
519,2024-04-08,Single Family Residential,2906 20th St NE,Washington,DC,20018.0,405000.0,3.0,1.0,Woodridge,1564.0,4375.0,1920.0,0.0,38.9271941,-76.97657,0.13135426578336212,"(38.92642774921643, -76.97772558009842)",1.6893782338073924,"(38.9335108, -76.9943324)"
520,2024-03-28,Single Family Residential,1305 Lawrence St NE,Washington,DC,20017.0,610000.0,4.0,2.0,Brookland,1987.0,3300.0,1923.0,0.0,38.9314868,-76.9883113,0.4422638862894712,"(38.93542688566733, -76.98761278962318)",0.5673550922906282,"(38.9335108, -76.9943324)"
521,2024-03-13,Townhouse,1429 Q St NW,Washington,DC,20009.0,2400000.0,5.0,4.5,Old City 2,4016.0,2090.0,1880.0,0.0,38.9113096,-77.0332738,0.36547417914038643,"(38.90965386018842, -77.02962494322452)",0.7096616736135724,"(38.916832, -77.0291622)"
522,2024-04-12,Condo/Co-op,1368 Bryant St NE #4,Washington,DC,20018.0,430000.0,2.0,2.0,BRENTWOOD,775.0,,1941.0,223.0,38.9213038,-76.9865602,0.2962008271015558,"(38.923312113001046, -76.98880956097422)",0.8318701967482536,"(38.9204732, -76.9961165)"
523,2024-03-12,Condo/Co-op,440 R St NW #102,Washington,DC,20001.0,787000.0,2.0,2.0,Old City 2,1238.0,,1883.0,202.0,38.9123705,-77.0181537,0.28035929818090605,"(38.912054, -77.0213684)",0.36712392144706973,"(38.9142227, -77.0216663)"
524,2024-03-20,Single Family Residential,1421 Spring Rd NW #202,Washington,DC,20010.0,330000.0,1.0,1.0,COLUMBIA HEIGHTS,407.0,,2023.0,128.0,38.9375508,-77.0338902,0.1995139787405411,"(38.93900742178547, -77.03523715816384)",0.7949339512988741,"(38.9371288, -77.0247153)"
525,2024-05-14,Single Family Residential,4421 13th Pl NE,Washington,DC,20017.0,550000.0,4.0,3.0,Brookland,2205.0,7180.0,1938.0,0.0,38.9436889,-76.9870489,0.3107451912033464,"(38.94558262464049, -76.98440649906071)",1.273867918630759,"(38.9337651, -76.9944077)"
526,2024-05-17,Townhouse,518 Kenyon St NW,Washington,DC,20010.0,650000.0,4.0,2.5,Columbia Heights,2014.0,2374.0,1912.0,0.0,38.9299199,-77.0206024,0.22843421638172803,"(38.92787047407627, -77.02041951408833)",0.8393952502532124,"(38.9367926, -77.0246168)"
527,2024-06-03,Townhouse,1905 12th St NW,Washington,DC,20009.0,950000.0,2.0,2.5,Old City 2,1344.0,1311.0,1900.0,0.0,38.9158007,-77.0278512,0.15964526003179647,"(38.914618852620386, -77.02680349585331)",0.1434762802817525,"(38.916806, -77.0288908)"
528,2024-05-24,Townhouse,1413 Buchanan St NW,Washington,DC,20011.0,702885.0,4.0,2.5,16th Street Heights,1698.0,2160.0,1910.0,0.0,38.9463136,-77.0337102,0.3848146538638625,"(38.94319047991333, -77.03179329618914)",1.2838369343838616,"(38.9371288, -77.0247153)"
529,2024-05-13,Townhouse,135 Varnum St NW,Washington,DC,20011.0,1075000.0,5.0,3.5,Petworth,2400.0,2411.0,1919.0,0.0,38.9434423,-77.0137194,0.4306060544503316,"(38.94623467947028, -77.01716924188209)",1.1530072881625497,"(38.9369781, -77.0241433)"
530,2024-04-17,Townhouse,1507 Church St NW,Washington,DC,20005.0,1500000.0,3.0,2.5,Old City 2,1665.0,944.0,1978.0,0.0,38.910502,-77.0349658,0.2285207040745357,"(38.91022131972274, -77.03758217516169)",0.7552807240844618,"(38.9085861, -77.0433404)"
531,2024-03-22,Townhouse,4316 2nd St NW,Washington,DC,20011.0,1380000.0,4.0,3.5,Petworth,2862.0,3283.0,1925.0,0.0,38.9438244,-77.0144909,0.3542333235443317,"(38.94623467947028, -77.01716924188209)",1.1297998550671589,"(38.9369781, -77.0241433)"
532,2024-05-11,Townhouse,811 Buchanan St NW,Washington,DC,20011.0,825000.0,3.0,2.0,Petworth,1920.0,2850.0,1922.0,0.0,38.946363,-77.0242572,0.1827496076033011,"(38.94648257591111, -77.02214960182349)",1.0275602636559271,"(38.9371288, -77.0247153)"
533,2024-05-31,Condo/Co-op,1701 16th St NW #710,Washington,DC,20009.0,230000.0,0.0,1.0,Old City 2,350.0,,1920.0,298.0,38.912884,-77.0358918,0.11990594876668616,"(38.91395992262899, -77.03579905358332)",0.7291892518626631,"(38.916832, -77.0291622)"
534,2024-04-15,Townhouse,1017 Spring Rd NW #1,Washington,DC,20010.0,499000.0,3.0,2.5,Columbia Heights,1505.0,,2022.0,400.0,38.9359958,-77.0277418,0.14491651930885044,"(38.93682286121207, -77.02644692656652)",0.28443954014361195,"(38.9367926, -77.0246168)"
535,2024-05-01,Townhouse,83 R St NW,Washington,DC,20001.0,1150000.0,3.0,3.5,Eckington,2158.0,1040.0,1895.0,0.0,38.9127628,-77.0119259,0.06011943595558886,"(38.91242483333333, -77.01246826666667)",0.8582341570516334,"(38.9142227, -77.0216663)"
536,2024-05-03,Condo/Co-op,1625 Eckington Pl NE #701,Washington,DC,20002.0,699900.0,2.0,2.0,ECKINGTON,1172.0,,2021.0,788.0,38.9119962,-77.0040002,0.21775102345157737,"(38.91123548315518, -77.00168115145017)",0.5267764837432161,"(38.9072966, -77.0032325)"
537,2024-03-22,Condo/Co-op,440 Rhode Island Ave NW #304,Washington,DC,20001.0,605000.0,2.0,2.0,Old City 2,953.0,,2009.0,314.0,38.9132398,-77.0184644,0.28375376557724347,"(38.912054, -77.0213684)",0.29780818018269556,"(38.9142227, -77.0216663)"
538,2024-05-20,Condo/Co-op,3934 14th St NW #401,Washington,DC,20011.0,424900.0,1.0,1.0,COLUMBIA HEIGHTS,524.0,,2024.0,187.0,38.9396091,-77.0330243,0.12022090271371366,"(38.94058089859724, -77.0324150739278)",0.7697493191928947,"(38.9371288, -77.0247153)"
539,2024-05-17,Single Family Residential,1817 Randolph St NE,Washington,DC,20018.0,950000.0,4.0,3.0,Michigan Park,2779.0,7181.0,1935.0,0.0,38.9381572,-76.9791801,0.05939440287170094,"(38.93814992134393, -76.97849344524806)",1.4047099293392356,"(38.9337651, -76.9944077)"
540,2024-05-17,Townhouse,151 Thomas St NW,Washington,DC,20001.0,1020000.0,4.0,3.5,Ledroit Park,2697.0,1523.0,1909.0,0.0,38.9164957,-77.0140667,0.1255002364868617,"(38.91549922288431, -77.01338554256613)",0.6949174880816983,"(38.914546, -77.0216979)"
541,2024-05-03,Townhouse,68 Q St NW #2,Washington,DC,20001.0,900000.0,3.0,3.5,Old City 2,1900.0,,2023.0,339.0,38.9108639,-77.011576,0.10784648614156898,"(38.91124376666667, -77.01042913333333)",0.8237242042454479,"(38.9072966, -77.0032325)"
