,LOCATION,PRICE,ZIP OR POSTAL CODE,TARGET_ENCODED_PRICE_5,TARGET_ENCODED_PRICE_10,TARGET_ENCODED_PRICE_15,TARGET_ENCODED_PRICE_20,TARGET_ENCODED_PRICE_25,TARGET_ENCODED_PRICE_30,TARGET_ENCODED_PRICE_35,TARGET_ENCODED_PRICE_40,TARGET_ENCODED_PRICE_45,TARGET_ENCODED_PRICE_50
23,MILBURN TERRACE,835000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
24,LYONHURST,2500000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
25,WAYCROFT,1400000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
26,LINDSEY'S,1875000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
27,DOMINION HILLS,1545000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
28,COUNTRY CLUB,2300000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
29,WAVERLY HILLS,320000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
30,BALLSTON AREA TOWNH,1008700.0,22201.0,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
31,BALLSTON,825000.0,22201.0,665857.1428571428,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
32,LAUREL MEWS & WA COURT,703555.0,22213.0,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908
33,LACEY FOREST,1475000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
34,LEE HEIGHTS,1200000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
35,SHIRLEY WOODS,1700000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
36,BALLSTON,411000.0,22201.0,665857.1428571428,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
37,BALLSTON,815000.0,22203.0,665857.1428571428,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235
38,WILLIAMSBURG VILLAGE,2195000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
39,MADISON MANOR,950000.0,22205.0,1316000.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
40,LIVINGSTON HEIGHTS,967500.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
41,BERKSHIRE,1000300.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
42,HIGHVIEW PARK,745000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
43,SUMMERWALK I&II,650000.0,22201.0,472658.5,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
44,MILBURN TERRACE,1324500.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
45,OVER LEE KNOLLS,1545000.0,22205.0,1268302.111111111,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
46,18 WEST,1080000.0,22213.0,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908
47,WAYCROFT,2149000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
48,YORKTOWN,250000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
49,WAYCROFT,975000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
50,ARLINGTON ROW,1150000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
51,WINDSOR PLAZA,549900.0,22201.0,484257.14285714284,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
52,TUCKAHOE VILLAGE,1829995.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
53,BALLSTON,415000.0,22201.0,665857.1428571428,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
54,BALLSTON PARK,515000.0,22201.0,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
55,WESTVIEW AT BALLSTON METRO,400000.0,22201.0,417500.0,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
56,HARRISON PLACE,1055000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
57,RESIDENCES AT LIBERTY CENTER,562500.0,22203.0,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235
58,WESTOVER,1075000.0,22205.0,1096625.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
59,WINDSOR PLAZA,549900.0,22201.0,484257.14285714284,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
60,WILLET HEIGHTS,1205000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
61,DORSEY WOODS,907100.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
62,MINOR HILL,2462000.0,22213.0,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908
63,CHERRYDALE,2325000.0,22207.0,1663333.3333333333,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
64,YORKTOWN,292000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
65,COUNTRY CLUB MANORS,1652000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
66,18 WEST,1175000.0,22213.0,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908
67,PARKHURST,1935000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
68,DOVER BALMORAL RIVERWOOD,1720000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
69,BERKSHIRE OAKWOOD,2000000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
70,"FOSTORIA,HIGHLAND PARK",1800000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
71,EASTVIEW AT BALLSTON METRO,395000.0,22201.0,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
72,ALTA VISTA,535000.0,22203.0,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235
73,PARKHURST,1306000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
74,BELLEVUE FOREST,1600000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
75,BELLEVUE FOREST,1457000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
76,OVER LEE KNOLLS,1717219.0,22205.0,1268302.111111111,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
77,CHURCH COURTS,680000.0,22213.0,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908
78,WESTVIEW AT BALLSTON METRO,400000.0,22201.0,417500.0,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
79,LEEWAY HEIGHTS,1401000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
80,GARDEN CITY,1460000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
81,CHURCH COURTS,677123.0,22213.0,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908
82,LACEY FOREST,1227000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
83,OVERLEE,880000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
84,PARKHURST,1950000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
85,LACEY FOREST,1051000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
86,SUMMIT & VEITCH,1500000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
87,DOMINION TERRACE,265000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
88,SHIRLEY WOODS,1739000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
89,GARDEN CITY,1307500.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
90,WINDSOR PLAZA,410000.0,22201.0,484257.14285714284,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
91,HIGHVIEW PARK,1485000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
92,BERKELEY,720000.0,22201.0,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
93,RESIDENCES AT LIBERTY CENTER,492000.0,22203.0,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235
94,OVER LEE KNOLLS,1565000.0,22205.0,1268302.111111111,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
95,OLD DOMINION,1330000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
96,MADISON MANOR,1200000.0,22205.0,1316000.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
97,WINDSOR PLAZA,545000.0,22201.0,484257.14285714284,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
98,WINDSOR PLAZA,410000.0,22201.0,484257.14285714284,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
99,OVER LEE KNOLLS,1217500.0,22205.0,1268302.111111111,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
100,OVER LEE KNOLLS,995000.0,22205.0,1268302.111111111,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
101,BERKSHIRE OAKWOOD,1050000.0,22213.0,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908
102,CHERRYDALE,800000.0,22207.0,1663333.3333333333,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
103,COUNTRY CLUB,1828000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
104,MADISON MANOR,1510000.0,22205.0,1316000.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
105,OLD DOMINION,1114000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
106,WESTOVER,931000.0,22205.0,1096625.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
107,ARLINGTON,1725000.0,22207.0,1139600.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
108,WESTOVER,953000.0,22205.0,1096625.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
109,"CHERRYDALE, WILLS & ALB",941000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
110,OVER LEE KNOLLS,1360000.0,22205.0,1268302.111111111,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
111,ALTA VISTA,769999.0,22203.0,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235
112,BERKSHIRE OAKWOOD,1021000.0,22213.0,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908
113,WINDSOR PLAZA,540000.0,22201.0,484257.14285714284,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
114,18 WEST,1123034.0,22213.0,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908
115,BROYHILL FOREST/HILLS,1325000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
116,ALTA VISTA,587000.0,22203.0,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235
117,CRESCENT HILLS,1835000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
118,SHIRLEY WOODS,1280000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
119,ANALOSTAN,1425000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
120,WILLET HEIGHTS,896604.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
121,LEEWAY HEIGHTS,1160000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
122,DOVER BALMORAL RIVERWOOD,1735000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
123,WESTVIEW AT BALLSTON METRO,507500.0,22201.0,417500.0,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
124,SUMMIT & VEITCH,695000.0,22203.0,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235
125,TUCKAHOE VILLAGE,1640000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
126,WILLIAMSBURG VILLAGE,2625000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
127,SUMMERWALK I&II,415000.0,22201.0,472658.5,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
128,WAYCROFT,2199000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
129,LORCOM GROVE,1775000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
130,SUMMERWALK I&II,410000.0,22201.0,472658.5,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
131,JEFFERSON RES,256500.0,22203.0,241227.27272727274,241227.27272727274,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235
132,EASTVIEW AT BALLSTON METRO,560000.0,22201.0,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
133,LINDSEY'S,1930000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
134,JEFFERSON RES,370000.0,22203.0,241227.27272727274,241227.27272727274,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235
136,LYONHURST,2483000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
137,WESTWIND,810000.0,22205.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
138,OVER LEE KNOLLS,1065000.0,22205.0,1268302.111111111,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
139,Arlington,1850000.0,22201.0,1104375.0,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
140,CONTINENTAL,375000.0,22203.0,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235
141,OVER LEE KNOLLS,935000.0,22205.0,1268302.111111111,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
143,ARLINGTON,979000.0,22205.0,1139600.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
144,BALLSTON,400000.0,22203.0,665857.1428571428,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235
145,BERKELEY,715000.0,22201.0,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
146,BERKSHIRE OAKWOOD,2600000.0,22213.0,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908,1424701.0909090908
147,CONTINENTAL,424000.0,22203.0,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235,681434.1470588235
148,WILLET HEIGHTS,1115000.0,22207.0,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697,1535607.5316455697
149,WINDSOR PLAZA,385000.0,22201.0,484257.14285714284,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625,792921.9140625
150,WESTOVER,1080000.0,22205.0,1096625.0,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894,1376562.5263157894
