,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,closest_greenspace_direct,closest_greenspace_area,closest_metro_direct,closest_school_direct,closest_college_direct,closest_shop_direct,closest_tourism_direct,closest_leisure_direct,PROPERTY TYPE_Condo/Co-op,PROPERTY TYPE_Single Family Residential,PROPERTY TYPE_Townhouse,TARGET_ENCODED_PRICE_50,all_greenspace_area_under2.5km,crosses_highway_under2.5km
1300,0.0,0.0,0.27914353687549565,0.21144674085850557,-0.5853658536585366,-0.2527147087857848,0.1836507728452645,0.032376928989146056,0.5699497148846436,-0.25425886086278643,0.43919035428711645,-0.5915180835241097,-0.383348773246062,0.34005725579674917,0,0,1,0.33428057405646094,0.4043623003801048,False
2307,0.0,0.25,0.04837430610626487,0.48521462639109697,0.0,-0.2527147087857848,-0.7212819571431263,-0.18485851498372616,0.07431454402295891,-0.6303657924727651,0.9311262674811028,1.355941367785672,0.749647102466791,0.7921544172074191,0,0,1,-0.21053660035639496,-0.6723760435564837,False
1603,-1.0,-0.5,-0.7311657414750198,-0.2957074721780604,-0.34146341463414637,0.6791707798617966,-0.2666622133964876,-0.1646222943333971,-0.5510409776044429,-0.5699074551706296,-0.7019087841700242,-0.6967971676085858,-0.2813244240939279,-0.026558036107431442,1,0,0,-0.3453567223542958,0.5019619268169234,False
160,1.5,1.75,2.604282315622522,1.6251192368839427,1.2032520325203253,-0.2527147087857848,-0.21159539821460327,-0.18956120102890148,-0.4047987666401448,-0.6759789038925815,-0.9466894128832104,-0.784425006953697,-0.4437727547096083,0.04468536394268612,0,1,0,1.4906208679755013,-0.5576988915676341,False
1704,-1.0,-0.5,-0.7208564631245044,-0.2957074721780604,-0.5203252032520326,0.42843040473840077,-0.23704077420064978,-0.19016629253637038,-0.6287976871623671,-0.504981985895168,-0.8051858954432555,0.10598411521338326,-0.5571762286669479,-0.6469529744090821,1,0,0,-0.2611413113712873,0.6089765421883492,True
956,-0.5,-0.25,-0.2315622521808089,-0.09062003179650238,-1.056910569105691,-0.2527147087857848,0.7788020138505403,-0.19145120425741574,-0.42214423091914133,-0.41342450297308897,0.3469699707474365,-0.1102737552382459,-0.10178513910958925,-0.8057085488693104,0,0,1,-1.0592194444194591,0.8534653671959271,False
2291,0.0,-0.25,-0.0317208564631245,0.30842607313195547,-0.4065040650406504,-0.2527147087857848,0.4842703109220687,-0.174124275497057,0.41135971625534956,0.2615272709979087,0.23480096017891947,0.6403601580668933,0.5071655528481022,0.32243789215713103,0,0,1,-0.21053660035639496,0.44592957318569004,False
877,-1.0,-0.25,-0.49246629659000796,-0.2957074721780604,1.1869918699186992,0.7996051332675223,-0.7048761221041633,-0.19653940197543937,-0.43258021988074363,1.5556404750351456,0.6628209120765929,-0.6204765221673577,-0.09585751497377315,-0.33535713787930127,1,0,0,0.0,-0.4503203254247879,False
1919,0.5,0.75,1.5939730372720065,2.093481717011129,0.5040650406504065,0.24086870681145114,1.0634279901441221,0.16518783389226419,1.83889739354411,-0.16527344693248583,0.4092530005373525,0.9816782305818718,0.4812004498941392,-0.19186723399711766,0,1,0,1.922401031859155,-0.20935992363419512,False
1884,0.0,0.25,0.1879460745440127,0.21240063593004768,-0.13008130081300814,-0.2527147087857848,0.03179916981022983,3.717735559932204,0.8711020734495801,0.551104282229776,-0.11593534915093551,0.2121763157085457,0.18194325471771639,-0.45832078394525827,0,0,1,2.349804923340993,1.0506282273604455,False
98,-1.0,-0.5,-0.6066613798572561,-0.2957074721780604,0.7154471544715447,0.876604146100691,-0.4204807430960189,-0.11360408308369746,-0.6888616256933909,-0.176483217773981,-0.8928354726065647,-0.703634919480862,-0.3852817724144625,-0.2334244835349078,1,0,0,-0.04646407339813934,-0.5562407097544241,False
2224,0.5,0.5,0.8017446471054719,0.3338632750397456,-0.6178861788617886,-0.2527147087857848,0.7646380786011849,-0.17019218436883016,0.906641104223763,-0.2633315555294952,0.4898472138357962,0.9947782681879512,0.4180894433536924,0.5593759887732306,0,0,1,2.3341685286618303,0.440162107167643,False
253,-0.5,0.75,1.2767644726407612,-0.2957074721780604,0.959349593495935,4.155972359328727,0.19824359850757317,0.2000930300996906,-0.7009990605695001,1.9433105358188125,-0.503904334746106,-0.7934588131411143,-0.26276808343402225,-0.7857122094765396,1,0,0,0.09966268313384831,0.6466725306789224,True
103,1.0,0.75,1.7208564631245045,1.7523052464228934,-0.14634146341463414,-0.2527147087857848,2.729378576434352,-0.132540346441669,1.2556313441616886,0.9551449547033659,0.027843974342708067,0.8444852182936953,0.06757562181398605,-0.21383248347660058,0,1,0,1.9094842533545189,-0.6593186605119798,False
1445,-1.0,-0.5,-0.7573354480570975,-0.2957074721780604,-0.8943089430894309,0.7166831194471865,-0.48408253233597937,0.0,-0.3061875561286556,-0.5963004948299175,-0.6989364904162136,-0.029794670120756456,-0.36409723009734113,-0.6257271425261429,1,0,0,-0.20509431874100678,0.4566560176822776,False
1443,-1.0,-0.5,-0.7367168913560667,-0.2957074721780604,-0.5365853658536586,0.6456071076011846,-0.6594695185815043,-0.17479111120009755,-0.2528785154962016,0.22390311588424153,-0.5727591611729854,-0.22123918031338505,-0.33703279118265517,-0.28371391805745516,1,0,0,-0.5288684586945269,1.241973753953092,False
1648,-1.0,-0.5,-0.5241871530531325,-0.2957074721780604,0.926829268292683,0.914116485686081,0.30658889963472336,-0.14116965050325658,-0.6515315746856496,-0.74849331835539,-0.666595285959622,-0.7895937479977085,-0.499962881598585,-0.5960972460589885,1,0,0,-0.3453567223542958,0.540069018670819,False
586,0.0,0.75,0.302934179222839,1.2941176470588236,-0.21138211382113822,-0.2527147087857848,0.5632368091287956,-0.06622459236410219,0.28559347630543774,2.19582787966711,0.7739495003544438,-0.2010610057445843,0.6930312164874479,0.5902783214380223,0,1,0,-2.134715487372225,-0.31780897535415703,False
627,-1.0,-0.5,-0.5233941316415543,-0.2957074721780604,-0.14634146341463414,0.5942744323790721,0.15512047206633883,0.3256635731289358,1.9900762157106593,0.7778823409802007,0.6855394358007133,0.23591828055055944,2.2813172369952905,-0.22187706442599178,0,0,1,-0.6460263602510663,-0.5370365697315341,False
1696,-1.0,0.0,-0.32910388580491673,-0.2957074721780604,-2.113821138211382,1.0286278381046396,0.10624459707177178,-0.14361947878613288,0.04564398815598771,-0.698475248775189,-0.8455689386515235,-0.6193954910255539,-0.3821252447224571,-0.12372571702233916,1,0,0,-0.3453567223542958,0.7570164957119351,True
2101,1.5,1.25,1.6114195083267249,0.8635930047694753,-0.22764227642276422,-0.2527147087857848,-0.1624155396377577,0.07410096693527062,-0.03007044550740472,0.8691108843829722,-0.0959321086778147,-0.3973296968617903,0.0894521359460651,0.7393354279992366,0,1,0,0.8491714501792289,-0.2960412627600018,False
403,-0.5,-0.5,-0.4607454401268834,-0.2957074721780604,0.21138211382113822,0.6929911154985192,0.35732378893693195,-0.1859582538575947,-0.22554673831689123,0.8558927527370388,-0.7287715290966815,-0.4694238441533871,-0.17851769739301654,0.11592260983589302,1,0,0,-0.4329559144805301,0.585652207474684,True
