SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,LATITUDE,LONGITUDE,closest_greenspace_direct,closest_metro_direct
2024-03-26,Condo/Co-op,4001 7th St NE #2,Washington,DC,20017.0,400000.0,2.0,2.0,Brookland,879.0,,1939.0,180.0,38.9395163,-76.9951041,1.5451180055721938,0.6312461302416658
2024-04-16,Condo/Co-op,330 Rhode Island Ave NE #301,Washington,DC,20002.0,299900.0,1.0,1.0,Brookland,560.0,,1926.0,255.0,38.919957,-77.00091,0.16837405319165316,0.41864900010719386
2024-04-12,Townhouse,2826 Chancellors Way NE,Washington,DC,20017.0,949000.0,4.0,3.5,Brookland,1837.0,873.0,2014.0,180.0,38.9264531,-76.9997135,0.41926622627830534,0.7049845222080908
2024-05-02,Single Family Residential,2101 Queens Chapel Rd,Hyattsville,MD,20782.0,495000.0,3.0,2.0,NORTH WOODRIDGE,1120.0,8371.0,1950.0,0.0,38.9466504,-76.9759953,0.9196377430814923,2.142134731941569
2024-03-27,Townhouse,3330 7th St NE,Washington,DC,20017.0,949000.0,3.0,3.5,Brookland,2036.0,703.0,2015.0,188.0,38.9311067,-76.9963809,0.7098867353267437,0.2833017048144419
2024-03-08,Townhouse,33 T St NE,Washington,DC,20002.0,1495000.0,5.0,4.5,Eckington,3550.0,2020.0,1924.0,0.0,38.9154252,-77.0076068,0.10021770676235055,0.9799010044209533
2024-03-27,Single Family Residential,2609 Hamlin NE,Washington,DC,20018.0,770000.0,3.0,3.5,Woodridge,2812.0,5000.0,1920.0,0.0,38.9275626,-76.9691893,0.27816658484846946,2.2732133380232513
2024-05-24,Townhouse,1109 Rhode Island Ave NW,Washington,DC,20005.0,1475000.0,5.0,3.5,Old City 2,3268.0,1266.0,1888.0,0.0,38.9105495,-77.0277163,0.574151670208558,0.5020919783611867
2024-05-17,Single Family Residential,1421 Spring Rd NW #302,Washington,DC,20010.0,625000.0,3.0,2.0,COLUMBIA HEIGHTS,1067.0,,2023.0,209.0,38.9375847,-77.033873,0.6262494625759968,0.7936805606778075
2024-05-10,Condo/Co-op,1390 V St NW #303,Washington,DC,20009.0,580000.0,1.0,1.0,Old City 2,777.0,,2005.0,583.0,38.9179539,-77.0315043,0.537262282941292,0.23795070186223036
2024-05-28,Townhouse,2213 13th St NE,Washington,DC,20018.0,537000.0,2.0,2.5,Brentwood,1264.0,1280.0,1941.0,0.0,38.9198014,-76.9870214,0.374974344954621,0.7826879551814185
2024-04-05,Condo/Co-op,2004 11th St NW #135,Washington,DC,20001.0,439000.0,1.0,1.0,Old City 2,675.0,,2000.0,456.0,38.9176707,-77.0273615,0.3441333965521807,0.13960122766914287
2024-04-03,Single Family Residential,3205 Walnut St NE,Washington,DC,20018.0,895000.0,5.0,3.5,Woodridge,2879.0,4073.0,2023.0,0.0,38.9312307,-76.9626182,0.38523467285817253,2.754881725495613
2024-03-20,Single Family Residential,1362 Parkwood Pl NW,Washington,DC,20010.0,675000.0,3.0,1.5,Columbia Heights,1760.0,1850.0,1911.0,0.0,38.9351508,-77.0318997,0.7017684548270875,0.6558396232235355
2024-05-17,Townhouse,1220 Quincy St NW,Washington,DC,20011.0,1325000.0,5.0,3.5,Columbia Heights,2703.0,1854.0,1923.0,0.0,38.9374189,-77.028101,1.075403317904375,0.29460475658476987
2024-05-03,Townhouse,119 R St NE,Washington,DC,20002.0,1250000.0,4.0,3.5,Eckington,2839.0,1800.0,1905.0,0.0,38.9123562,-77.005826,0.301393707787203,0.6057037475791329
2024-03-11,Townhouse,4411 Iowa Ave NW,Washington,DC,20011.0,1150000.0,4.0,3.5,16th Street Heights,2704.0,2100.0,1917.0,0.0,38.9444611,-77.0274645,1.4930346444065403,0.8492775578504793
2024-05-24,Townhouse,1018 Bryant St NE #2,Washington,DC,20018.0,477500.0,2.0,2.5,BRENTWOOD,960.0,,2023.0,198.0,38.9220159,-76.9907677,0.32232184994968116,0.46955605440496134
2024-05-30,Townhouse,3148 Cherry Rd NE #39,Washington,DC,20018.0,410000.0,3.0,2.5,Fort Lincoln,1881.0,,1979.0,271.0,38.9276425,-76.9613326,0.29683910830627885,2.9280966601959864
2024-04-19,Townhouse,737 Irving St NW #2,Washington,DC,20010.0,810000.0,3.0,2.5,Columbia Heights,1628.0,,1921.0,250.0,38.92911,-77.0248269,0.9482079062741531,0.6589735470683807
2024-05-24,Condo/Co-op,3504 13th St NW #25,Washington,DC,20010.0,575000.0,2.0,2.0,Columbia Heights,875.0,,1910.0,451.0,38.932627,-77.0300463,0.8853259699940013,0.46024597345664575
2024-03-15,Townhouse,4605 15th St NW,Washington,DC,20011.0,1575000.0,5.0,4.5,16th Street Heights,3500.0,2038.0,1921.0,0.0,38.9465385,-77.0343691,1.2697035676832942,1.3386001585957574
2024-04-29,Townhouse,512 R St NW,Washington,DC,20001.0,865000.0,4.0,2.5,Old City 2,1255.0,702.0,1880.0,0.0,38.9124085,-77.0194766,0.16836149397413686,0.2419656350781137
2024-03-28,Condo/Co-op,824 Taylor St NE #7,Washington,DC,20017.0,566000.0,2.0,2.0,Brookland,1004.0,,2023.0,192.0,38.9409562,-76.9936707,1.4970692873048304,0.8001175737308864
2024-03-07,Townhouse,1500 Harry Thomas Way NE #315,Washington,DC,20002.0,649900.0,2.0,2.5,ECKINGTON,1224.0,,2022.0,538.0,38.9117289,-77.0026689,0.49718862996368823,0.4952559787780666
2024-04-04,Condo/Co-op,3504 13th St NW #2,Washington,DC,20010.0,309000.0,1.0,1.0,Columbia Heights,663.0,,1910.0,303.0,38.932627,-77.0300463,0.8853259699940013,0.46024597345664575
2024-05-16,Townhouse,4141 New Hampshire Ave NW,Washington,DC,20011.0,789900.0,3.0,2.5,Petworth,1782.0,1838.0,1912.0,0.0,38.94182,-77.0198607,1.9182333253388262,0.653500034190548
2024-05-09,Condo/Co-op,2725 13th St NW #3,Washington,DC,20009.0,790000.0,2.0,2.0,Columbia Heights,1082.0,,1910.0,374.0,38.9255313,-77.029467,0.6037720474273216,0.4406574580974365
2024-04-22,Townhouse,1719 5th St NW Unit B,Washington,DC,20001.0,814000.0,3.0,2.5,Old City 2,1261.0,1095.0,1915.0,175.0,38.9137277,-77.0186902,0.2972039336381141,0.26330829152750856
2024-05-01,Condo/Co-op,3816 4th St NW #1,Washington,DC,20011.0,830000.0,3.0,2.5,Petworth,1893.0,,1923.0,297.0,38.9387526,-77.0172434,2.0209010467289126,0.6285498578238962
2024-04-29,Condo/Co-op,2120 Vermont Ave NW #409,Washington,DC,20001.0,715000.0,2.0,2.0,Old City 2,1092.0,,2006.0,749.0,38.9187901,-77.024916,0.243482590866724,0.2212249598540413
2024-05-15,Condo/Co-op,1420 Clifton St NW #203,Washington,DC,20009.0,347500.0,1.0,1.0,Columbia Heights,505.0,,1968.0,341.0,38.9224248,-77.0328259,0.5920764723513787,0.6811323964164571
2024-03-25,Townhouse,444 R St NW Unit B,Washington,DC,20001.0,1200000.0,3.0,3.0,SHAW,2098.0,,2023.0,252.0,38.9123714,-77.0185318,0.24795240532925036,0.31740669775473196
2024-05-17,Single Family Residential,1011 Rhode Island Ave NE #7,Washington,DC,20018.0,538500.0,2.0,2.0,BRENTWOOD,808.0,,2023.0,224.0,38.922634,-76.99088,0.2533206970933431,0.4845875626620101
2024-04-30,Condo/Co-op,2020 12th St NW Unit T10,Washington,DC,20009.0,450000.0,1.0,1.0,Old City 2,648.0,,2005.0,697.0,38.9176196,-77.0283565,0.3801176390019961,0.10159368174546617
2024-03-08,Condo/Co-op,929 Florida Ave NW #1006,Washington,DC,20001.0,510000.0,2.0,2.0,Columbia Heights,1179.0,,2006.0,780.0,38.918709,-77.0241962,0.28744716497570555,0.24704181400074365
2024-04-18,Single Family Residential,1725 Jackson St NE,Washington,DC,20018.0,1175000.0,4.0,3.5,Brookland,2998.0,5000.0,1922.0,0.0,38.9299268,-76.9798101,0.6625896864890665,1.3178518954367024
2024-04-23,Townhouse,1018 Bryant St NE #4,Washington,DC,20018.0,489900.0,2.0,2.5,BRENTWOOD,980.0,,2023.0,198.0,38.9220159,-76.9907677,0.32232184994968116,0.46955605440496134
2024-05-23,Townhouse,75 S St NW,Washington,DC,20001.0,1340000.0,5.0,3.5,Eckington,2276.0,1500.0,1895.0,0.0,38.9143333,-77.0115322,0.43449033622814404,0.876881345655793
2024-04-17,Townhouse,532 Newton Pl NW,Washington,DC,20010.0,635000.0,2.0,1.5,Columbia Heights,850.0,1406.0,1916.0,0.0,38.933614,-77.021734,1.4943513253150191,0.42518338482185086
2024-03-18,Single Family Residential,3710 34th St,Mount Rainier,MD,20712.0,631000.0,4.0,3.5,MT RAINIER- FUNKHOUSERS 32ND STREET ADDN,2160.0,3451.0,1926.0,0.0,38.9352232,-76.961043,0.8459011712742772,2.885648669865549
2024-03-17,Condo/Co-op,1701 16th St NW #729,Washington,DC,20009.0,450000.0,1.0,1.0,Old City 2,575.0,,1920.0,893.0,38.912884,-77.0358918,0.920446187862624,0.7291892518626631
2024-05-03,Condo/Co-op,1701 16th St NW #556,Washington,DC,20009.0,430000.0,1.0,1.0,Old City 2,673.0,,1920.0,626.0,38.912884,-77.0358918,0.920446187862624,0.7291892518626631
2024-03-15,Single Family Residential,3400 S Dakota Ave NE,Washington,DC,20018.0,350000.0,3.0,1.5,Woodridge,1500.0,4727.0,1924.0,0.0,38.932313,-76.9729679,0.557134249129295,1.8527493912626192
2024-04-25,Townhouse,1419 Perry Pl NW,Washington,DC,20010.0,825000.0,3.0,2.0,Columbia Heights,1710.0,1965.0,1913.0,0.0,38.9367159,-77.0337622,0.5887746848277575,0.7838273362923649
2024-05-15,Condo/Co-op,2100 11th St NW Unit G04,Washington,DC,20001.0,475000.0,1.0,1.0,Old City 2,779.0,,2007.0,591.0,38.9182864,-77.0272496,0.2755367924822102,0.1798852037918369
2024-05-17,Townhouse,1838 11th St NW,Washington,DC,20009.0,1057500.0,3.0,2.0,Old City 2,1510.0,,1889.0,399.0,38.915416,-77.0274,0.5907027875058662,0.19334150495622618
2024-05-02,Townhouse,2119 1st St NW,Washington,DC,20001.0,1525000.0,6.0,5.5,Ledroit Park,3179.0,1800.0,1910.0,0.0,38.9186961,-77.0118497,0.423745678717954,0.9689745232490116
2024-05-22,Condo/Co-op,2125 14th St NW #502,Washington,DC,20009.0,547000.0,1.0,2.0,Old City 2,874.0,,2007.0,741.0,38.9189612,-77.03151,0.48378832126035703,0.31194726735348366
2024-03-08,Townhouse,4310 13th St NE,Washington,DC,20017.0,868000.0,4.0,3.5,Brookland,2150.0,3208.0,1927.0,0.0,38.9423932,-76.9886301,1.2018234058736972,1.0817376801378962
2024-04-08,Condo/Co-op,50 Florida Ave NE #819,Washington,DC,20002.0,549900.0,2.0,2.0,Eckington,958.0,,2019.0,682.0,38.9102074,-77.0073453,0.5371525234373272,0.48103965705066953
2024-03-29,Single Family Residential,3114 Newton St NE,Washington,DC,20018.0,485000.0,2.0,2.5,Woodridge,1060.0,5293.0,1923.0,0.0,38.934297,-76.9637547,0.6864950039693456,2.646273443105554
2024-04-30,Condo/Co-op,2120 Vermont Ave NW #221,Washington,DC,20001.0,439900.0,1.0,1.0,Old City 2,615.0,,2006.0,425.0,38.9187901,-77.024916,0.243482590866724,0.2212249598540413
2024-05-09,Townhouse,92 R St NW,Washington,DC,20001.0,1150000.0,3.0,3.5,Eckington,2346.0,1362.0,1895.0,0.0,38.912413,-77.0119371,0.5452905529152862,0.8654930152580481
2024-06-04,Townhouse,518 Newton Pl NW,Washington,DC,20010.0,995000.0,0.0,1.0,Columbia Heights,0.0,1.0,2024.0,0.0,38.9337162,-77.0215646,1.5092687084303082,0.4229529848050581
2024-04-03,Condo/Co-op,42 W St NW #3,Washington,DC,20001.0,877500.0,2.0,2.5,Ledroit Park,1347.0,,1913.0,242.0,38.9190463,-77.0104357,0.5516090386357014,1.0953510047147421
2024-04-23,Condo/Co-op,1002 Rhode Island Ave NE #7,Washington,DC,20018.0,565000.0,2.0,2.0,BROOKLAND,852.0,,2024.0,209.0,38.9228043,-76.9920669,0.22861649276492418,0.4035833410182102
2024-06-04,Condo/Co-op,1354 Euclid St NW Unit 201A,Washington,DC,20009.0,399000.0,1.0,1.5,Columbia Heights,561.0,,1964.0,334.0,38.9236579,-77.0313232,0.5427182516541861,0.5581540558832648
2024-05-10,Condo/Co-op,2030 8th St NW #202,Washington,DC,20001.0,540000.0,1.0,1.0,Columbia Heights,723.0,,2014.0,637.0,38.9174915,-77.0232268,0.44544108863551135,0.24677897715325597
2024-03-08,Townhouse,3616 Park Pl NW,Washington,DC,20010.0,830000.0,4.0,2.5,Columbia Heights,1952.0,1827.0,1922.0,0.0,38.9347547,-77.0193261,1.6498645811124468,0.48384561000499215
2024-04-25,Multi-Family (2-4 Unit),1439 Girard St NW,Washington,DC,20009.0,1700000.0,,,Columbia Heights,4044.0,2417.0,1906.0,0.0,38.9256289,-77.0340813,0.8659882815803402,0.3398041074973609
2024-05-30,Townhouse,3308 9th St NE #2,Washington,DC,20017.0,765000.0,3.0,2.5,BROOKLAND,1800.0,,2015.0,194.0,38.9308182,-76.993664,0.5755843402639583,0.276513983390533
2024-04-30,Condo/Co-op,2100 11th St NW Unit G03,Washington,DC,20001.0,550000.0,1.0,1.5,Old City 2,1118.0,,2007.0,804.0,38.9182864,-77.0272496,0.2755367924822102,0.1798852037918369
2024-05-10,Condo/Co-op,3556 13th St NW #1,Washington,DC,20010.0,915000.0,4.0,3.5,COLUMBIA HEIGHTS,2020.0,,2023.0,239.0,38.9337799,-77.0299927,0.8678880113060342,0.5730886396429097
2024-05-01,Townhouse,1009 Girard St NE,Washington,DC,20017.0,1065000.0,5.0,3.5,Brookland,2448.0,2536.0,1926.0,0.0,38.9263378,-76.9919674,0.05709113893882454,0.7046342845747723
2024-03-15,Condo/Co-op,2101 11th St NW #402,Washington,DC,20001.0,650000.0,2.0,2.0,Old City 2,950.0,,2013.0,443.0,38.9183182,-77.0266802,0.26258895223170226,0.15878528790666482
2024-05-02,Townhouse,2912 12th St NE,Washington,DC,20017.0,850000.0,3.0,3.5,Brookland,2301.0,1779.0,1923.0,0.0,38.926824,-76.9908034,0.1288748597113508,0.7800914862296127
2024-03-29,Condo/Co-op,804 Taylor St NW #306,Washington,DC,20011.0,350000.0,1.0,1.0,Petworth,621.0,,1957.0,284.0,38.9405573,-77.0239036,1.5420915316619628,0.3876418527114258
2024-04-09,Single Family Residential,1011 Rhode Island Ave NE #1,Washington,DC,20018.0,399900.0,2.0,2.0,BRENTWOOD,889.0,,2023.0,164.0,38.922634,-76.99088,0.2533206970933431,0.4845875626620101
2024-03-07,Townhouse,530 Irving St NW #1,Washington,DC,20010.0,778000.0,3.0,3.0,Columbia Heights,1695.0,,2019.0,332.0,38.928966,-77.02052,1.0394800714004682,0.9396566800261735
2024-03-29,Single Family Residential,1426 Irving St NE,Washington,DC,20017.0,600000.0,3.0,1.5,Brookland,2128.0,6750.0,1929.0,0.0,38.9290971,-76.9845352,0.7132063317528259,0.9784368759244828
2024-05-30,Single Family Residential,1421 Spring Rd NW #203,Washington,DC,20010.0,375000.0,1.0,1.0,COLUMBIA HEIGHTS,561.0,,2023.0,188.0,38.9375508,-77.0338902,0.6229724910707723,0.7949339512988741
2024-03-29,Condo/Co-op,2310 4th St NE #15,Washington,DC,20002.0,347000.0,1.0,1.0,Brookland,577.0,,2023.0,189.0,38.9206327,-77.0008689,0.24333783081770125,0.41152026023737587
2024-04-23,Condo/Co-op,1622 18th St NW Unit A,Washington,DC,20009.0,932500.0,2.0,2.5,Old City 2,1169.0,,2002.0,441.0,38.9123948,-77.0418758,0.7276301970577548,0.29206603937948566
2024-04-18,Condo/Co-op,1411 1/2 21st St NW,Washington,DC,20036.0,350000.0,0.0,1.0,Central,645.0,,1910.0,230.0,38.9090775,-77.0464809,0.5593599122219639,0.25346921736907235
2024-04-30,Condo/Co-op,2501 M St NW Unit T02,Washington,DC,20037.0,750000.0,1.0,1.0,Central,820.0,,2017.0,667.0,38.9053902,-77.0534916,0.9075169400588142,0.5555713851203856
2024-05-31,Townhouse,2525 Pennsylvania Ave NW #503,Washington,DC,20037.0,624900.0,1.0,1.0,Central,602.0,,1900.0,258.0,38.9041752,-77.0539053,1.046067986826101,0.45561449187563247
2024-05-31,Townhouse,2525 Pennsylvania Ave NW #402,Washington,DC,20037.0,614900.0,1.0,1.0,Central,640.0,,1900.0,282.0,38.9041752,-77.0539053,1.046067986826101,0.45561449187563247
2024-05-20,Condo/Co-op,2475 Virginia Ave NW,Washington,DC,20037.0,310000.0,1.0,1.0,Foggy Bottom,,,1956.0,1304.0,38.89905,-77.052542,1.2179823618775936,0.2460041135219158
2024-03-18,Townhouse,1518 31st NW,Washington,DC,20007.0,5495000.0,5.0,3.5,Georgetown,4524.0,4372.0,1866.0,0.0,38.9098702,-77.0618532,0.9225130387704219,0.9383338461357329
2024-04-17,Condo/Co-op,3299 K St NW #704,Washington,DC,20007.0,1305000.0,2.0,2.0,Georgetown,1290.0,,1978.0,850.0,38.9033129,-77.0646312,1.5579775125756274,0.37241114732297925
2024-04-15,Condo/Co-op,1425 Rhode Island Ave NW #60,Washington,DC,20005.0,1500000.0,2.0,2.0,Old City 2,1901.0,,1927.0,1036.0,38.9087883,-77.033013,0.8046051199943245,0.8011681504287033
2024-03-27,Condo/Co-op,2311 M St NW #907,Washington,DC,20037.0,685000.0,1.0,1.5,Central,868.0,,1989.0,554.0,38.9055646,-77.0507346,0.7984581576767312,0.522524658414767
2024-05-01,Single Family Residential,3232 O St NW,Washington,DC,20007.0,2300000.0,4.0,4.0,Georgetown,2936.0,3211.0,1900.0,0.0,38.9075756,-77.06462,1.2555732062905396,0.7474128547587726
2024-03-29,Condo/Co-op,2516 Q St NW Unit Q301,Washington,DC,20007.0,1725000.0,2.0,2.5,Georgetown,1677.0,,1922.0,1313.0,38.9100078,-77.0538835,0.4123848330024955,0.7988077688849783
2024-05-24,Condo/Co-op,1520 O St NW #308,Washington,DC,20005.0,725000.0,2.0,2.0,Old City 2,906.0,,1998.0,474.0,38.9084967,-77.035235,0.6175747987522193,0.6467239406755201
2024-04-29,Townhouse,1669 Avon Pl NW,Washington,DC,20007.0,3501500.0,5.0,5.0,GEORGETOWN,3000.0,,2024.0,0.0,38.9123559,-77.060791,0.7486611808592322,1.2123664075374523
2024-04-03,Condo/Co-op,1441 Rhode Island Ave NW #206,Washington,DC,20005.0,505000.0,1.0,1.0,Old City 2,650.0,,2003.0,521.0,38.9086119,-77.033718,0.7409183222056676,0.7435246046963057
2024-03-08,Condo/Co-op,2129 Florida Ave NW #203,Washington,DC,20008.0,399999.0,1.0,1.0,Kalorama,595.0,,1916.0,575.0,38.9132319,-77.0474869,0.4142596874811259,0.3431098116619175
2024-03-14,Townhouse,1517 31st St NW,Washington,DC,20007.0,2900000.0,5.0,3.5,Georgetown,4139.0,2626.0,1900.0,0.0,38.909847,-77.061512,0.8972157623032623,0.934034487014525
2024-05-21,Condo/Co-op,1305-1315 30th St NW #304,Washington,DC,20007.0,1225000.0,1.0,2.0,GEORGETOWN,896.0,,1820.0,557.0,38.9071122,-77.0589906,0.917961243910077,0.6538548613682719
2024-05-24,Condo/Co-op,1305-1315 30th St NW #301,Washington,DC,20007.0,1290000.0,2.0,2.0,GEORGETOWN,1023.0,,1820.0,499.0,38.9071122,-77.0589906,0.917961243910077,0.6538548613682719
2024-04-24,Condo/Co-op,1305-1315 30th St NW #206,Washington,DC,20007.0,1275000.0,1.0,2.0,GEORGETOWN,1063.0,,1820.0,649.0,38.9071122,-77.0589906,0.917961243910077,0.6538548613682719
2024-04-22,Condo/Co-op,1401 17th St NW #805,Washington,DC,20036.0,705000.0,2.0,2.0,Old City 2,829.0,,1987.0,792.0,38.9090146,-77.0381897,0.45392024715771534,0.44820904474659684
2024-04-15,Condo/Co-op,1305-1315 30th St NW #306,Washington,DC,20007.0,1312500.0,1.0,2.0,GEORGETOWN,1025.0,,1820.0,649.0,38.9071122,-77.0589906,0.917961243910077,0.6538548613682719
2024-04-22,Condo/Co-op,1305-1315 30th St NW #204,Washington,DC,20007.0,1049000.0,1.0,2.0,GEORGETOWN,900.0,,1820.0,557.0,38.9071122,-77.0589906,0.917961243910077,0.6538548613682719
2024-05-17,Condo/Co-op,1099 22nd St NW #409,Washington,DC,20037.0,880000.0,2.0,2.5,Central,1358.0,,1985.0,1308.0,38.9033953,-77.0485658,0.6687324767839076,0.32014531870217844
2024-06-04,Condo/Co-op,3120 R St NW #101,Washington,DC,20007.0,649000.0,2.0,2.0,Georgetown,975.0,,1966.0,663.0,38.9133198,-77.0640464,1.0196996910711462,1.3445614650149058
2024-06-04,Townhouse,1219 29th St NW,Washington,DC,20007.0,1835000.0,3.0,3.5,Georgetown,2700.0,2827.0,1865.0,0.0,38.9057999,-77.0579192,0.9857817042140734,0.5539634680568633
2024-05-22,Condo/Co-op,1721 20th St NW Unit T02,Washington,DC,20009.0,784000.0,2.0,2.0,Old City 2,795.0,,1890.0,364.0,38.9132531,-77.0446858,0.6561274936720283,0.24993366531839456
2024-04-15,Condo/Co-op,2500 Q St NW #226,Washington,DC,20007.0,450000.0,1.0,1.0,Georgetown,894.0,,1942.0,1002.0,38.910383,-77.052162,0.3462042980522124,0.6458330147212216
2024-05-21,Condo/Co-op,922 24th St NW #309,Washington,DC,20037.0,261000.0,0.0,1.0,Foggy Bottom,498.0,147.0,1962.0,710.0,38.9015335,-77.0516798,1.0024187126101098,0.10539438265152475
2024-03-11,Condo/Co-op,1316 New Hampshire Ave NW #504,Washington,DC,20036.0,385000.0,1.0,1.0,Central,531.0,,1918.0,345.0,38.9078139,-77.0457926,0.42937390097846234,0.22889610459876134
2024-04-23,Condo/Co-op,2129 Florida Ave NW #300,Washington,DC,20008.0,629000.0,2.0,1.0,Kalorama,965.0,,1916.0,836.0,38.9132319,-77.0474869,0.4142596874811259,0.3431098116619175
2024-03-13,Townhouse,3031 O St NW,Washington,DC,20007.0,2780000.0,4.0,3.5,Georgetown,4040.0,2400.0,1790.0,0.0,38.9087186,-77.0603841,0.8808439807878943,0.8097658142697435
2024-03-19,Condo/Co-op,1313 Vermont Ave NW #20,Washington,DC,20005.0,635000.0,2.0,2.0,Old City 2,921.0,,1980.0,558.0,38.907825,-77.0303366,0.9073355337325526,0.7329578725372978
2024-04-05,Townhouse,1731 Corcoran St NW,Washington,DC,20009.0,1299990.0,3.0,2.5,Old City 2,1890.0,1327.0,1972.0,0.0,38.9120084,-77.0396616,0.7025355014255535,0.4209423978537105
2024-04-15,Condo/Co-op,2501 M St NW #209,Washington,DC,20037.0,790000.0,2.0,2.0,Central,960.0,,2017.0,830.0,38.9053902,-77.0534916,0.9075169400588142,0.5555713851203856
2024-05-17,Condo/Co-op,1730 New Hampshire Ave NW #4,Washington,DC,20009.0,525000.0,1.0,1.0,Old City 2,825.0,,1892.0,448.0,38.9136273,-77.0400714,0.8729851739707744,0.4981869973962365
2024-04-30,Condo/Co-op,2555 Pennsylvania NW #502,Washington,DC,20037.0,1500000.0,2.0,2.5,Central,1829.0,,1978.0,1752.0,38.9046895,-77.0540178,0.9908859427196257,0.5085134469926025
2024-05-01,Townhouse,2111 O St NW Unit B,Washington,DC,20037.0,507000.0,1.0,1.0,CENTRAL,650.0,,1979.0,339.0,38.9087531,-77.0472377,0.590693476151275,0.3245131808284119
2024-05-28,Condo/Co-op,1301 20th St NW #602,Washington,DC,20036.0,330000.0,1.0,1.0,Central,562.0,,1973.0,716.0,38.9076058,-77.0446178,0.33151957991635045,0.15523754820103827
2024-04-02,Condo/Co-op,2500 Q St NW #606,Washington,DC,20007.0,363000.0,1.0,1.0,Georgetown,820.0,,1942.0,1000.0,38.9104359,-77.0522576,0.3402123066098222,0.6534607092303092
2024-04-16,Condo/Co-op,1150 K St NW #508,Washington,DC,20005.0,605000.0,2.0,2.0,Central,985.0,,2005.0,795.0,38.9022175,-77.0277387,0.508950266336952,0.3612565340953886
2024-04-24,Condo/Co-op,1426 11th St NW #1,Washington,DC,20001.0,625000.0,2.0,2.0,Old City 2,1023.0,,2003.0,220.0,38.9094418,-77.0273055,0.5901320637054939,0.5466477525730048
2024-04-05,Condo/Co-op,1517 P St NW #1,Washington,DC,20005.0,735000.0,2.0,1.5,Old City 2,1041.0,,1890.0,558.0,38.9098061,-77.0353557,0.6905222390394975,0.7040726038390859
2024-04-24,Condo/Co-op,1305-1315 30th St NW #302,Washington,DC,20007.0,1310000.0,2.0,2.0,GEORGETOWN,971.0,,1820.0,626.0,38.9071122,-77.0589906,0.917961243910077,0.6538548613682719
2024-03-22,Condo/Co-op,1420 N St NW #313,Washington,DC,20005.0,205000.0,0.0,1.0,LOGAN,440.0,,1964.0,553.0,38.9071277,-77.0328229,0.7652462692756735,0.6449205576376683
2024-03-14,Condo/Co-op,1745 N St NW #606,Washington,DC,20036.0,695000.0,2.0,1.5,Central,690.0,,2018.0,576.0,38.9073425,-77.0403077,0.1954188054067561,0.2966161198506063
2024-04-22,Condo/Co-op,1721 20th St NW #302,Washington,DC,20009.0,985000.0,2.0,2.0,Old City 2,1066.0,,1890.0,351.0,38.9132531,-77.0446858,0.6561274936720283,0.24993366531839456
2024-03-08,Condo/Co-op,2141 I St NW #708,Washington,DC,20037.0,237000.0,0.0,1.0,Foggy Bottom,367.0,,1974.0,393.0,38.9009851,-77.0482309,0.7945075742672975,0.1837999058740617
